Date,HomeTeam,AwayTeam,FTR,HomeOdds,DrawOdds,AwayOdds
11/09/2022,Lazio,Verona,H,1.57,4.2,5.5
11/09/2022,Juventus,Salernitana,D,1.4,4.5,8.5
12/09/2022,Empoli,Roma,A,5.0,3.8,1.7
16/09/2022,Salernitana,Lecce,A,2.25,3.3,3.3
17/09/2022,Bologna,Empoli,A,2.1,3.5,3.4
17/09/2022,Spezia,Sampdoria,H,2.7,3.25,2.7
17/09/2022,Torino,Sassuolo,A,1.8,3.75,4.5
18/09/2022,Udinese,Inter,H,3.8,3.6,1.95
18/09/2022,Cremonese,Lazio,A,4.33,3.75,1.8
18/09/2022,Fiorentina,Verona,H,1.75,3.8,4.5
18/09/2022,Monza,Juventus,H,4.5,3.6,1.8
18/09/2022,Roma,Atalanta,A,2.05,3.5,3.5
18/09/2022,Milan,Napoli,A,2.15,3.5,3.3
01/10/2022,Napoli,Torino,H,1.6,4.0,5.75
01/10/2022,Inter,Roma,A,2.0,3.5,3.75
01/10/2022,Empoli,Milan,A,5.5,4.0,1.6
02/10/2022,Lazio,Spezia,H,1.4,5.0,7.5
02/10/2022,Lecce,Cremonese,D,2.05,3.4,3.75
02/10/2022,Sampdoria,Monza,A,2.25,3.4,3.2
02/10/2022,Sassuolo,Salernitana,H,2.0,3.75,3.5
02/10/2022,Atalanta,Fiorentina,H,1.95,3.5,4.0
02/10/2022,Juventus,Bologna,H,1.5,4.33,6.5
03/10/2022,Verona,Udinese,A,3.25,3.4,2.2
08/10/2022,Sassuolo,Inter,A,4.33,4.2,1.7
08/10/2022,Milan,Juventus,H,2.05,3.4,3.6
08/10/2022,Bologna,Sampdoria,D,2.05,3.5,3.6
09/10/2022,Torino,Empoli,D,1.72,3.6,5.0
09/10/2022,Monza,Spezia,H,1.9,3.6,4.0
09/10/2022,Salernitana,Verona,H,2.4,3.4,2.87
09/10/2022,Udinese,Atalanta,D,2.5,3.4,2.75
09/10/2022,Cremonese,Napoli,A,7.0,4.5,1.45
09/10/2022,Roma,Lecce,H,1.33,5.25,8.5
10/10/2022,Fiorentina,Lazio,A,2.4,3.5,2.8
15/10/2022,Empoli,Monza,H,2.55,3.3,2.8
15/10/2022,Torino,Juventus,A,3.0,3.1,2.5
15/10/2022,Atalanta,Sassuolo,H,1.65,4.0,5.0
16/10/2022,Inter,Salernitana,H,1.3,5.75,9.0
16/10/2022,Lazio,Udinese,D,2.2,3.5,3.25
16/10/2022,Spezia,Cremonese,D,2.45,3.2,3.1
16/10/2022,Napoli,Bologna,H,1.25,6.0,11.0
16/10/2022,Verona,Milan,A,6.0,4.0,1.57
17/10/2022,Sampdoria,Roma,A,4.75,3.75,1.72
17/10/2022,Lecce,Fiorentina,D,3.75,3.4,2.05
21/10/2022,Juventus,Empoli,H,1.4,5.0,7.0
22/10/2022,Salernitana,Spezia,H,2.0,3.5,3.8
22/10/2022,Milan,Monza,H,1.4,5.0,7.5
22/10/2022,Fiorentina,Inter,A,3.6,3.5,2.05
23/10/2022,Udinese,Torino,A,2.0,3.3,4.0
23/10/2022,Bologna,Lecce,H,2.15,3.2,3.75
23/10/2022,Atalanta,Lazio,A,1.95,3.5,4.0
23/10/2022,Roma,Napoli,A,2.87,3.5,2.4
24/10/2022,Cremonese,Sampdoria,A,2.4,3.3,3.0
24/10/2022,Sassuolo,Verona,H,1.95,3.5,4.0
29/10/2022,Napoli,Sassuolo,H,1.28,6.0,8.5
29/10/2022,Lecce,Juventus,A,4.33,3.3,1.9
29/10/2022,Inter,Sampdoria,H,1.25,6.0,12.0
30/10/2022,Empoli,Atalanta,A,4.33,3.8,1.8
30/10/2022,Cremonese,Udinese,D,4.0,3.8,1.85
30/10/2022,Spezia,Fiorentina,A,4.0,3.6,1.9
30/10/2022,Lazio,Salernitana,A,1.5,4.5,6.5
30/10/2022,Torino,Milan,H,3.75,3.3,2.1
31/10/2022,Verona,Roma,A,4.33,3.6,1.83
31/10/2022,Monza,Bologna,A,2.2,3.3,3.4
04/11/2022,Udinese,Lecce,D,1.61,3.9,5.5
05/11/2022,Empoli,Sassuolo,H,2.8,3.4,2.45
05/11/2022,Salernitana,Cremonese,D,2.15,3.6,3.3
05/11/2022,Atalanta,Napoli,A,3.3,3.6,2.15
05/11/2022,Milan,Spezia,H,1.22,6.0,13.0
06/11/2022,Bologna,Torino,H,3.0,3.1,2.5
06/11/2022,Monza,Verona,H,2.2,3.4,3.3
06/11/2022,Sampdoria,Fiorentina,A,4.2,3.4,1.9
06/11/2022,Roma,Lazio,A,2.0,3.5,3.8
06/11/2022,Juventus,Inter,H,3.1,3.4,2.37
08/11/2022,Napoli,Empoli,H,1.25,6.5,9.5
08/11/2022,Spezia,Udinese,D,4.0,3.5,1.9
08/11/2022,Cremonese,Milan,D,6.0,4.2,1.55
09/11/2022,Lecce,Atalanta,H,4.75,3.5,1.8
09/11/2022,Sassuolo,Roma,D,3.4,3.6,2.1
09/11/2022,Fiorentina,Salernitana,H,1.53,4.2,6.25
09/11/2022,Inter,Bologna,H,1.28,5.75,10.0
09/11/2022,Torino,Sampdoria,H,1.61,3.8,5.75
10/11/2022,Verona,Juventus,A,5.0,3.8,1.66
10/11/2022,Lazio,Monza,H,1.61,4.2,5.0
11/11/2022,Empoli,Cremonese,H,2.5,3.4,2.8
12/11/2022,Napoli,Udinese,H,1.5,4.75,5.75
12/11/2022,Sampdoria,Lecce,A,2.62,3.0,3.0
12/11/2022,Bologna,Sassuolo,H,2.3,3.5,3.0
13/11/2022,Atalanta,Inter,A,3.1,3.75,2.2
13/11/2022,Monza,Salernitana,H,2.15,3.25,3.6
13/11/2022,Roma,Torino,D,1.9,3.4,4.33
13/11/2022,Verona,Spezia,A,2.1,3.4,3.6
13/11/2022,Milan,Fiorentina,H,1.7,3.8,5.0
13/11/2022,Juventus,Lazio,H,1.95,3.5,4.0
04/01/2023,Salernitana,Milan,A,7.0,4.33,1.45
04/01/2023,Sassuolo,Sampdoria,A,1.73,3.75,4.75
04/01/2023,Spezia,Atalanta,D,4.75,3.8,1.67
04/01/2023,Torino,Verona,D,1.83,3.4,4.5
04/01/2023,Lecce,Lazio,H,3.6,3.3,2.05
04/01/2023,Roma,Bologna,H,1.6,3.8,5.5
04/01/2023,Cremonese,Juventus,A,4.75,3.8,1.67
04/01/2023,Fiorentina,Monza,D,1.7,3.8,4.75
04/01/2023,Inter,Napoli,H,2.25,3.4,3.1
04/01/2023,Udinese,Empoli,D,1.6,4.2,5.75
07/01/2023,Fiorentina,Sassuolo,H,1.7,3.8,5.0
07/01/2023,Juventus,Udinese,H,1.75,3.8,4.5
07/01/2023,Monza,Inter,D,5.75,4.33,1.55
08/01/2023,Salernitana,Torino,D,3.7,3.2,2.15
08/01/2023,Lazio,Empoli,D,1.53,4.2,6.0
08/01/2023,Spezia,Lecce,D,2.6,3.1,2.9
08/01/2023,Sampdoria,Napoli,A,8.0,4.75,1.4
08/01/2023,Milan,Roma,D,1.83,3.6,4.33
09/01/2023,Verona,Cremonese,H,2.05,3.3,3.8
09/01/2023,Bologna,Atalanta,A,3.4,3.4,2.15
13/01/2023,Napoli,Juventus,H,1.91,3.5,4.0
14/01/2023,Cremonese,Monza,A,2.8,3.3,2.55
14/01/2023,Lecce,Milan,D,5.75,3.8,1.62
14/01/2023,Inter,Verona,H,1.3,5.5,9.5
15/01/2023,Sassuolo,Lazio,A,3.2,3.5,2.2
15/01/2023,Torino,Spezia,A,1.62,3.8,5.5
15/01/2023,Udinese,Bologna,A,1.91,3.4,4.2
15/01/2023,Atalanta,Salernitana,H,1.4,5.0,7.0
15/01/2023,Roma,Fiorentina,H,1.95,3.5,4.0
16/01/2023,Empoli,Sampdoria,H,2.2,3.2,3.5
21/01/2023,Verona,Lecce,H,2.38,3.1,3.2
21/01/2023,Salernitana,Napoli,A,9.5,5.75,1.29
21/01/2023,Fiorentina,Torino,A,2.1,3.3,3.6
22/01/2023,Sampdoria,Udinese,A,3.6,3.25,2.15
22/01/2023,Monza,Sassuolo,D,2.2,3.4,3.3
22/01/2023,Spezia,Roma,A,4.75,3.5,1.83
22/01/2023,Juventus,Atalanta,D,2.1,3.4,3.5
23/01/2023,Bologna,Cremonese,D,1.91,3.4,4.33
23/01/2023,Inter,Empoli,A,1.29,6.0,9.5
24/01/2023,Lazio,Milan,H,3.2,3.4,2.25
27/01/2023,Bologna,Spezia,H,1.85,3.4,4.5
27/01/2023,Lecce,Salernitana,A,1.8,3.4,4.75
28/01/2023,Empoli,Torino,D,3.25,3.1,2.4
28/01/2023,Cremonese,Inter,A,6.5,4.33,1.5
28/01/2023,Atalanta,Sampdoria,H,1.33,5.25,9.0
29/01/2023,Milan,Sassuolo,A,1.5,4.5,6.5
29/01/2023,Juventus,Monza,A,1.55,4.0,6.5
29/01/2023,Lazio,Fiorentina,D,2.1,3.4,3.6
29/01/2023,Napoli,Roma,H,1.73,3.6,5.25
30/01/2023,Udinese,Verona,D,1.8,3.75,4.33
04/02/2023,Cremonese,Lecce,A,2.63,3.1,2.8
04/02/2023,Roma,Empoli,H,1.5,4.2,6.5
04/02/2023,Sassuolo,Atalanta,H,3.75,3.6,1.91
05/02/2023,Spezia,Napoli,A,8.0,5.25,1.36
05/02/2023,Torino,Udinese,H,2.25,3.25,3.3
05/02/2023,Fiorentina,Bologna,A,1.83,3.5,4.5
05/02/2023,Inter,Milan,H,1.95,3.5,4.0
06/02/2023,Verona,Lazio,D,3.6,3.6,2.0
06/02/2023,Monza,Sampdoria,D,1.8,3.5,4.75
07/02/2023,Salernitana,Juventus,A,7.0,4.2,1.5
10/02/2023,Milan,Torino,H,1.8,3.5,4.75
11/02/2023,Empoli,Spezia,D,2.0,3.5,3.75
11/02/2023,Lecce,Roma,D,4.33,3.25,1.95
11/02/2023,Lazio,Atalanta,A,2.38,3.4,3.0
12/02/2023,Udinese,Sassuolo,D,2.0,3.6,3.6
12/02/2023,Bologna,Monza,A,2.2,3.2,3.5
12/02/2023,Juventus,Fiorentina,H,1.83,3.5,4.5
12/02/2023,Napoli,Cremonese,H,1.18,7.5,13.0
13/02/2023,Verona,Salernitana,H,1.85,3.4,4.5
13/02/2023,Sampdoria,Inter,D,7.0,4.5,1.44
17/02/2023,Sassuolo,Napoli,A,5.0,4.0,1.6
18/02/2023,Sampdoria,Bologna,A,3.25,3.1,2.38
18/02/2023,Monza,Milan,A,3.75,3.3,2.1
18/02/2023,Inter,Udinese,H,1.53,4.2,6.0
19/02/2023,Atalanta,Lecce,A,1.5,4.0,7.0
19/02/2023,Fiorentina,Empoli,D,1.6,4.0,5.75
19/02/2023,Salernitana,Lazio,A,5.5,3.75,1.7
19/02/2023,Spezia,Juventus,A,6.0,3.75,1.62
19/02/2023,Roma,Verona,H,1.65,3.6,5.75
20/02/2023,Torino,Cremonese,D,1.65,3.8,5.25
25/02/2023,Empoli,Napoli,A,7.0,4.75,1.44
25/02/2023,Lecce,Sassuolo,A,2.45,3.25,2.9
26/02/2023,Bologna,Inter,H,5.5,3.75,1.7
26/02/2023,Salernitana,Monza,H,3.6,3.3,2.05
26/02/2023,Udinese,Spezia,D,1.62,3.8,5.75
26/02/2023,Milan,Atalanta,H,2.15,3.4,3.4
27/02/2023,Verona,Fiorentina,A,3.25,3.25,2.25
27/02/2023,Lazio,Sampdoria,H,1.44,4.33,8.0
28/02/2023,Cremonese,Roma,H,5.25,3.4,1.75
28/02/2023,Juventus,Torino,H,1.73,3.4,5.5
03/03/2023,Napoli,Lazio,A,1.65,3.8,5.25
04/03/2023,Monza,Empoli,H,2.1,3.25,3.8
04/03/2023,Atalanta,Udinese,D,1.62,4.0,5.5
04/03/2023,Fiorentina,Milan,H,2.8,3.3,2.55
05/03/2023,Spezia,Verona,D,2.7,3.1,2.8
05/03/2023,Sampdoria,Salernitana,D,2.3,3.25,3.2
05/03/2023,Inter,Lecce,H,1.36,4.75,9.5
05/03/2023,Roma,Juventus,H,2.7,3.0,2.88
06/03/2023,Sassuolo,Cremonese,H,1.8,3.6,4.5
06/03/2023,Torino,Bologna,H,2.4,2.9,3.4
10/03/2023,Spezia,Inter,H,8.0,4.6,1.4
11/03/2023,Empoli,Udinese,A,3.0,3.25,2.4
11/03/2023,Napoli,Atalanta,H,1.67,4.0,5.0
11/03/2023,Bologna,Lazio,D,3.1,3.1,2.38
12/03/2023,Lecce,Torino,A,3.0,3.0,2.63
12/03/2023,Cremonese,Fiorentina,A,4.33,3.6,1.85
12/03/2023,Verona,Monza,D,2.5,3.2,2.9
12/03/2023,Roma,Sassuolo,A,1.67,3.6,5.5
12/03/2023,Juventus,Sampdoria,H,1.33,4.75,10.0
13/03/2023,Milan,Salernitana,D,1.25,6.0,11.0
17/03/2023,Sassuolo,Spezia,H,1.7,3.75,4.5
17/03/2023,Atalanta,Empoli,H,1.4,4.5,7.5
18/03/2023,Monza,Cremonese,D,1.8,3.5,4.5
18/03/2023,Salernitana,Bologna,D,3.4,3.25,2.2
18/03/2023,Udinese,Milan,H,3.5,3.4,2.15
19/03/2023,Sampdoria,Verona,H,2.88,3.1,2.45
19/03/2023,Fiorentina,Lecce,H,1.6,3.75,5.75
19/03/2023,Torino,Napoli,A,4.33,3.6,1.75
19/03/2023,Lazio,Roma,H,2.75,3.0,2.75
19/03/2023,Inter,Juventus,A,1.91,3.4,4.0
01/04/2023,Cremonese,Atalanta,A,5.5,3.8,1.67
01/04/2023,Inter,Fiorentina,A,1.75,3.8,4.5
01/04/2023,Juventus,Verona,H,1.4,4.2,9.0
02/04/2023,Bologna,Udinese,H,2.2,3.3,3.4
02/04/2023,Monza,Lazio,A,3.8,3.3,2.05
02/04/2023,Spezia,Salernitana,D,2.3,3.3,3.2
02/04/2023,Roma,Sampdoria,H,1.44,4.2,9.0
02/04/2023,Napoli,Milan,A,1.73,3.6,5.0
03/04/2023,Empoli,Lecce,H,2.45,3.1,3.1
03/04/2023,Sassuolo,Torino,D,2.4,3.3,3.0
07/04/2023,Salernitana,Inter,D,7.5,4.5,1.45
07/04/2023,Lecce,Napoli,A,5.75,3.6,1.65
07/04/2023,Milan,Empoli,D,1.36,4.75,9.0
08/04/2023,Udinese,Monza,D,2.0,3.5,3.8
08/04/2023,Fiorentina,Spezia,D,1.4,4.5,8.5
08/04/2023,Atalanta,Bologna,A,1.65,3.8,5.5
08/04/2023,Sampdoria,Cremonese,A,2.38,3.25,3.2
08/04/2023,Torino,Roma,A,3.4,3.0,2.38
08/04/2023,Verona,Sassuolo,H,2.63,3.3,2.7
08/04/2023,Lazio,Juventus,H,2.75,2.9,2.9
14/04/2023,Cremonese,Empoli,H,2.45,3.3,2.88
14/04/2023,Spezia,Lazio,A,5.25,3.6,1.7
15/04/2023,Bologna,Milan,D,3.1,3.1,2.45
15/04/2023,Napoli,Verona,D,1.53,4.0,6.5
15/04/2023,Inter,Monza,A,1.44,4.5,7.5
16/04/2023,Lecce,Sampdoria,D,1.95,3.2,4.33
16/04/2023,Torino,Salernitana,D,1.73,3.5,5.25
16/04/2023,Sassuolo,Juventus,H,3.8,3.5,2.0
16/04/2023,Roma,Udinese,H,1.85,3.4,4.5
17/04/2023,Fiorentina,Atalanta,D,2.4,3.4,2.9
21/04/2023,Verona,Bologna,H,2.75,3.0,2.8
22/04/2023,Salernitana,Sassuolo,H,3.1,3.5,2.25
22/04/2023,Lazio,Torino,A,1.83,3.4,4.75
22/04/2023,Sampdoria,Spezia,D,2.55,3.2,2.88
23/04/2023,Empoli,Inter,A,6.5,4.2,1.53
23/04/2023,Monza,Fiorentina,H,3.7,3.4,2.05
23/04/2023,Udinese,Cremonese,H,1.7,3.8,5.0
23/04/2023,Milan,Lecce,H,1.5,4.2,7.0
23/04/2023,Juventus,Napoli,A,2.88,3.1,2.6
24/04/2023,Atalanta,Roma,H,2.3,3.25,3.2
28/04/2023,Lecce,Udinese,H,2.45,3.0,3.2
28/04/2023,Spezia,Monza,A,2.8,3.3,2.55
29/04/2023,Roma,Milan,D,2.75,3.0,2.75
29/04/2023,Torino,Atalanta,A,2.88,3.3,2.45
30/04/2023,Inter,Lazio,H,1.8,3.6,4.5
30/04/2023,Cremonese,Verona,D,3.0,3.3,2.45
30/04/2023,Napoli,Salernitana,D,1.22,6.5,12.0
30/04/2023,Sassuolo,Empoli,H,1.75,3.8,4.5
30/04/2023,Fiorentina,Sampdoria,H,1.33,5.25,9.0
30/04/2023,Bologna,Juventus,D,3.4,3.3,2.2
03/05/2023,Atalanta,Spezia,H,1.36,5.0,8.0
03/05/2023,Juventus,Lecce,H,1.6,3.8,6.0
03/05/2023,Salernitana,Fiorentina,D,4.75,3.75,1.73
03/05/2023,Sampdoria,Torino,A,4.2,3.4,1.91
03/05/2023,Lazio,Sassuolo,H,1.67,4.0,5.0
03/05/2023,Milan,Cremonese,D,1.33,5.0,9.5
03/05/2023,Monza,Roma,D,3.75,3.1,2.15
03/05/2023,Verona,Inter,A,5.5,3.75,1.67
04/05/2023,Empoli,Bologna,H,2.9,3.2,2.55
04/05/2023,Udinese,Napoli,D,4.75,3.6,1.75
06/05/2023,Milan,Lazio,H,1.95,3.4,4.0
06/05/2023,Roma,Inter,A,3.1,3.1,2.45
06/05/2023,Cremonese,Spezia,H,2.35,3.4,3.0
07/05/2023,Atalanta,Juventus,A,2.3,3.4,3.1
07/05/2023,Torino,Monza,D,2.0,3.3,4.0
07/05/2023,Napoli,Fiorentina,H,1.8,3.8,4.33
07/05/2023,Lecce,Verona,A,2.2,3.0,3.75
08/05/2023,Empoli,Salernitana,H,2.2,3.1,3.6
08/05/2023,Udinese,Sampdoria,H,1.5,4.33,6.5
08/05/2023,Sassuolo,Bologna,D,2.3,3.5,3.0
12/05/2023,Lazio,Lecce,D,1.7,3.5,5.5
13/05/2023,Salernitana,Atalanta,H,4.75,4.2,1.65
13/05/2023,Spezia,Milan,H,4.2,3.5,1.91
13/05/2023,Inter,Sassuolo,H,1.4,5.0,7.0
14/05/2023,Verona,Torino,A,2.4,3.1,3.2
14/05/2023,Fiorentina,Udinese,H,1.95,3.6,3.8
14/05/2023,Monza,Napoli,H,4.75,3.75,1.73
14/05/2023,Bologna,Roma,D,3.1,3.1,2.45
14/05/2023,Juventus,Cremonese,H,1.36,4.75,9.0
15/05/2023,Sampdoria,Empoli,D,3.2,3.3,2.3
19/05/2023,Sassuolo,Monza,A,2.15,3.6,3.2
20/05/2023,Cremonese,Bologna,A,2.88,3.4,2.4
20/05/2023,Atalanta,Verona,H,1.53,4.2,6.0
20/05/2023,Milan,Sampdoria,H,1.17,7.5,17.0
21/05/2023,Lecce,Spezia,D,2.2,3.1,3.6
21/05/2023,Torino,Fiorentina,D,1.95,3.4,4.2
21/05/2023,Napoli,Inter,H,2.9,3.3,2.45
21/05/2023,Udinese,Lazio,A,3.8,3.4,2.0
22/05/2023,Roma,Salernitana,D,1.45,4.2,7.5
22/05/2023,Empoli,Juventus,H,5.5,3.75,1.65
26/05/2023,Sampdoria,Sassuolo,D,3.8,4.1,1.83
27/05/2023,Salernitana,Udinese,H,2.7,3.5,2.55
27/05/2023,Spezia,Torino,A,2.38,3.25,3.1
27/05/2023,Fiorentina,Roma,H,2.05,3.5,3.6
27/05/2023,Inter,Atalanta,H,1.83,3.8,4.0
28/05/2023,Verona,Empoli,D,1.7,3.8,5.0
28/05/2023,Bologna,Napoli,D,3.4,3.3,2.2
28/05/2023,Monza,Lecce,A,2.45,3.3,2.9
28/05/2023,Lazio,Cremonese,H,1.22,6.5,12.0
28/05/2023,Juventus,Milan,A,2.3,3.4,3.1
02/06/2023,Sassuolo,Fiorentina,A,2.6,3.75,2.5
03/06/2023,Torino,Inter,A,2.3,3.5,3.0
03/06/2023,Cremonese,Salernitana,H,2.6,3.6,2.5
03/06/2023,Empoli,Lazio,A,3.25,3.75,2.1
04/06/2023,Napoli,Sampdoria,H,1.18,7.0,13.0
04/06/2023,Atalanta,Monza,H,1.57,4.5,5.0
04/06/2023,Lecce,Bologna,A,2.75,3.5,2.45
04/06/2023,Milan,Verona,H,1.73,4.0,4.5
04/06/2023,Roma,Spezia,H,1.95,3.6,3.8
04/06/2023,Udinese,Juventus,A,3.8,3.5,1.95
