Date,HomeTeam,AwayTeam,FTR,HomeOdds,DrawOdds,AwayOdds
27/10/2021,Empoli,Inter,A,5.75,4.75,1.5
27/10/2021,Lazio,Fiorentina,H,1.95,3.6,3.75
28/10/2021,Napoli,Bologna,H,1.3,5.5,9.5
30/10/2021,Atalanta,Lazio,D,1.9,3.8,3.8
30/10/2021,Verona,Juventus,H,4.0,3.8,1.85
30/10/2021,Torino,Sampdoria,H,1.9,3.75,3.8
31/10/2021,Inter,Udinese,H,1.36,5.0,8.5
31/10/2021,Fiorentina,Spezia,H,1.53,4.5,5.75
31/10/2021,Genoa,Venezia,D,2.05,3.4,3.75
31/10/2021,Sassuolo,Empoli,A,1.75,4.1,4.2
31/10/2021,Salernitana,Napoli,A,10.0,5.5,1.3
31/10/2021,Roma,Milan,A,2.3,3.5,3.0
01/11/2021,Bologna,Cagliari,H,1.8,3.6,4.5
05/11/2021,Empoli,Genoa,D,2.1,3.75,3.2
06/11/2021,Spezia,Torino,H,3.6,3.6,2.0
06/11/2021,Juventus,Fiorentina,H,1.57,4.2,5.5
06/11/2021,Cagliari,Atalanta,A,6.0,4.5,1.5
07/11/2021,Venezia,Roma,H,5.75,4.5,1.53
07/11/2021,Sampdoria,Bologna,A,2.37,3.6,2.87
07/11/2021,Udinese,Sassuolo,H,2.4,3.5,2.8
07/11/2021,Lazio,Salernitana,H,1.3,5.5,9.5
07/11/2021,Napoli,Verona,D,1.36,5.0,8.0
07/11/2021,Milan,Inter,D,3.25,3.5,2.15
20/11/2021,Atalanta,Spezia,H,1.25,6.5,9.5
20/11/2021,Lazio,Juventus,A,3.0,3.4,2.35
20/11/2021,Fiorentina,Milan,H,3.1,3.5,2.25
21/11/2021,Sassuolo,Cagliari,D,1.6,4.2,5.25
21/11/2021,Bologna,Venezia,A,1.61,4.0,5.5
21/11/2021,Salernitana,Sampdoria,A,3.1,3.25,2.37
21/11/2021,Inter,Napoli,H,2.2,3.5,3.25
21/11/2021,Genoa,Roma,A,4.75,3.9,1.7
22/11/2021,Verona,Empoli,H,1.7,4.0,4.5
22/11/2021,Torino,Udinese,H,2.05,3.4,3.7
26/11/2021,Cagliari,Salernitana,D,1.83,3.6,4.33
27/11/2021,Empoli,Fiorentina,H,3.4,3.4,2.15
27/11/2021,Sampdoria,Verona,H,2.9,3.5,2.37
27/11/2021,Juventus,Atalanta,A,2.2,3.5,3.25
27/11/2021,Venezia,Inter,A,8.0,5.0,1.36
28/11/2021,Udinese,Genoa,D,1.75,3.6,4.75
28/11/2021,Milan,Sassuolo,A,1.53,4.5,5.5
28/11/2021,Spezia,Bologna,A,3.0,3.5,2.3
28/11/2021,Roma,Torino,H,1.72,4.0,4.5
28/11/2021,Napoli,Lazio,H,1.8,3.8,4.33
30/11/2021,Atalanta,Venezia,H,1.22,6.0,12.0
30/11/2021,Fiorentina,Sampdoria,H,1.7,3.8,5.0
30/11/2021,Salernitana,Juventus,A,9.5,5.5,1.3
30/11/2021,Verona,Cagliari,D,1.61,4.0,5.25
01/12/2021,Bologna,Roma,H,3.1,3.6,2.2
01/12/2021,Inter,Spezia,H,1.18,7.5,13.0
01/12/2021,Genoa,Milan,A,5.0,4.0,1.66
01/12/2021,Sassuolo,Napoli,D,4.0,3.9,1.8
02/12/2021,Torino,Empoli,D,1.72,3.8,4.75
02/12/2021,Lazio,Udinese,D,1.66,3.8,5.25
04/12/2021,Milan,Salernitana,H,1.18,7.0,15.0
04/12/2021,Roma,Inter,A,3.8,3.8,1.9
04/12/2021,Napoli,Atalanta,A,2.45,3.5,2.8
05/12/2021,Bologna,Fiorentina,A,2.87,3.3,2.5
05/12/2021,Spezia,Sassuolo,D,3.3,3.75,2.05
05/12/2021,Venezia,Verona,A,3.6,3.5,2.0
05/12/2021,Sampdoria,Lazio,A,3.5,3.6,2.05
05/12/2021,Juventus,Genoa,H,1.25,6.0,12.0
06/12/2021,Empoli,Udinese,H,2.6,3.25,2.8
06/12/2021,Cagliari,Torino,D,3.5,3.2,2.25
10/12/2021,Genoa,Sampdoria,A,3.2,3.3,2.25
11/12/2021,Fiorentina,Salernitana,H,1.3,5.5,9.5
11/12/2021,Venezia,Juventus,D,9.0,4.75,1.36
11/12/2021,Udinese,Milan,D,4.2,3.5,1.9
12/12/2021,Torino,Bologna,H,2.2,3.25,3.5
12/12/2021,Verona,Atalanta,A,3.8,3.8,1.9
12/12/2021,Napoli,Empoli,A,1.33,5.0,10.0
12/12/2021,Sassuolo,Lazio,H,2.7,3.5,2.5
12/12/2021,Inter,Cagliari,H,1.16,8.0,15.0
13/12/2021,Roma,Spezia,H,1.4,5.0,7.5
17/12/2021,Lazio,Genoa,H,1.53,4.33,6.0
17/12/2021,Salernitana,Inter,A,15.0,8.0,1.16
18/12/2021,Atalanta,Roma,A,1.7,4.33,4.33
18/12/2021,Bologna,Juventus,A,4.1,3.7,1.83
18/12/2021,Cagliari,Udinese,A,3.0,3.25,2.4
19/12/2021,Fiorentina,Sassuolo,D,1.85,3.8,3.9
19/12/2021,Spezia,Empoli,D,2.62,3.75,2.45
19/12/2021,Sampdoria,Venezia,D,1.8,3.8,4.33
19/12/2021,Torino,Verona,H,2.2,3.4,3.3
19/12/2021,Milan,Napoli,A,2.25,3.5,3.1
21/12/2021,Genoa,Atalanta,D,7.5,5.25,1.36
21/12/2021,Juventus,Cagliari,H,1.18,6.5,17.0
22/12/2021,Sassuolo,Bologna,A,2.0,3.6,3.6
22/12/2021,Venezia,Lazio,A,4.2,3.6,1.85
22/12/2021,Inter,Torino,H,1.3,5.5,10.0
22/12/2021,Roma,Sampdoria,D,1.55,4.33,5.5
22/12/2021,Verona,Fiorentina,D,2.9,3.5,2.37
22/12/2021,Empoli,Milan,A,4.5,3.9,1.75
22/12/2021,Napoli,Spezia,A,1.22,6.5,12.0
06/01/2022,Sampdoria,Cagliari,A,1.85,3.75,4.0
06/01/2022,Lazio,Empoli,D,1.6,4.4,5.0
06/01/2022,Spezia,Verona,A,3.5,3.5,2.05
06/01/2022,Sassuolo,Genoa,D,1.57,4.33,5.25
06/01/2022,Milan,Roma,H,1.9,3.7,3.8
06/01/2022,Juventus,Napoli,D,1.9,3.6,4.0
09/01/2022,Empoli,Sassuolo,A,2.5,3.8,2.55
09/01/2022,Venezia,Milan,A,6.0,4.0,1.57
09/01/2022,Napoli,Sampdoria,H,1.4,5.0,7.5
09/01/2022,Udinese,Atalanta,A,3.5,3.6,2.05
09/01/2022,Genoa,Spezia,A,2.1,3.3,3.6
09/01/2022,Roma,Juventus,A,3.3,3.5,2.15
09/01/2022,Inter,Lazio,H,1.4,5.0,7.0
09/01/2022,Verona,Salernitana,A,1.36,5.0,8.0
10/01/2022,Torino,Fiorentina,H,3.25,3.4,2.2
11/01/2022,Cagliari,Bologna,H,2.75,3.3,2.55
15/01/2022,Sampdoria,Torino,A,3.0,3.2,2.45
15/01/2022,Salernitana,Lazio,A,7.0,4.5,1.45
15/01/2022,Juventus,Udinese,H,1.4,4.75,7.5
16/01/2022,Sassuolo,Verona,A,2.2,3.5,3.2
16/01/2022,Venezia,Empoli,D,2.62,3.5,2.55
16/01/2022,Roma,Cagliari,H,1.36,5.0,8.5
16/01/2022,Atalanta,Inter,D,2.87,3.75,2.3
17/01/2022,Bologna,Napoli,A,4.0,3.4,1.95
17/01/2022,Milan,Spezia,A,1.33,5.0,9.5
17/01/2022,Fiorentina,Genoa,H,1.45,4.2,7.5
21/01/2022,Verona,Bologna,H,1.95,3.6,3.8
22/01/2022,Genoa,Udinese,D,3.5,3.3,2.15
22/01/2022,Inter,Venezia,H,1.1,9.5,21.0
22/01/2022,Lazio,Atalanta,D,3.2,3.5,2.2
23/01/2022,Cagliari,Fiorentina,D,5.25,4.1,1.61
23/01/2022,Napoli,Salernitana,H,1.14,8.0,17.0
23/01/2022,Spezia,Sampdoria,H,2.7,3.3,2.62
23/01/2022,Torino,Sassuolo,D,2.1,3.6,3.3
23/01/2022,Empoli,Roma,A,4.0,4.2,1.8
23/01/2022,Milan,Juventus,D,2.62,3.3,2.7
05/02/2022,Roma,Genoa,D,1.36,5.5,7.5
05/02/2022,Inter,Milan,A,1.8,3.75,4.5
05/02/2022,Fiorentina,Lazio,A,2.37,3.5,2.9
06/02/2022,Atalanta,Cagliari,A,1.25,6.5,11.0
06/02/2022,Bologna,Empoli,D,2.0,3.6,3.6
06/02/2022,Sampdoria,Sassuolo,H,2.8,3.8,2.3
06/02/2022,Venezia,Napoli,A,7.5,4.75,1.4
06/02/2022,Udinese,Torino,H,3.1,3.3,2.37
06/02/2022,Juventus,Verona,H,1.53,4.33,6.0
07/02/2022,Salernitana,Spezia,D,2.87,3.4,2.5
12/02/2022,Lazio,Bologna,H,1.7,4.0,4.75
12/02/2022,Napoli,Inter,D,2.75,3.4,2.55
12/02/2022,Torino,Venezia,A,1.5,4.2,7.0
13/02/2022,Milan,Sampdoria,H,1.4,4.75,7.5
13/02/2022,Empoli,Cagliari,D,1.95,3.8,3.6
13/02/2022,Genoa,Salernitana,D,1.83,3.75,4.33
13/02/2022,Verona,Udinese,H,1.83,3.6,4.2
13/02/2022,Sassuolo,Roma,D,3.4,3.9,2.0
13/02/2022,Atalanta,Juventus,D,2.8,3.5,2.37
14/02/2022,Spezia,Fiorentina,A,3.75,3.6,1.95
18/02/2022,Juventus,Torino,D,1.57,3.75,6.5
19/02/2022,Sampdoria,Empoli,H,2.2,3.4,3.2
19/02/2022,Roma,Verona,D,1.95,3.75,3.6
19/02/2022,Salernitana,Milan,D,9.0,5.0,1.36
20/02/2022,Fiorentina,Atalanta,H,2.6,3.3,2.7
20/02/2022,Venezia,Genoa,D,2.5,3.2,2.9
20/02/2022,Inter,Sassuolo,A,1.28,6.0,9.0
20/02/2022,Udinese,Lazio,D,2.9,3.3,2.45
21/02/2022,Cagliari,Napoli,D,6.5,4.33,1.5
21/02/2022,Bologna,Spezia,H,1.8,3.8,4.33
25/02/2022,Milan,Udinese,D,1.5,4.0,7.0
25/02/2022,Genoa,Inter,D,9.0,5.25,1.33
26/02/2022,Salernitana,Bologna,D,3.5,3.4,2.15
26/02/2022,Empoli,Juventus,A,5.0,4.0,1.65
26/02/2022,Sassuolo,Fiorentina,H,2.7,3.6,2.45
27/02/2022,Torino,Cagliari,A,1.65,3.8,5.5
27/02/2022,Verona,Venezia,H,1.53,4.0,6.0
27/02/2022,Spezia,Roma,A,4.5,3.6,1.8
27/02/2022,Lazio,Napoli,A,2.75,3.4,2.5
28/02/2022,Atalanta,Sampdoria,H,1.44,5.0,6.5
04/03/2022,Inter,Salernitana,H,1.14,7.5,19.0
05/03/2022,Udinese,Sampdoria,H,1.9,3.4,4.33
05/03/2022,Roma,Atalanta,H,2.55,3.4,2.7
05/03/2022,Cagliari,Lazio,A,3.6,3.2,2.1
06/03/2022,Genoa,Empoli,D,2.5,3.2,2.87
06/03/2022,Bologna,Torino,D,2.8,3.2,2.5
06/03/2022,Fiorentina,Verona,D,1.95,3.5,3.6
06/03/2022,Venezia,Sassuolo,A,3.25,3.4,2.2
06/03/2022,Juventus,Spezia,H,1.22,6.25,13.0
06/03/2022,Napoli,Milan,A,2.05,3.3,3.6
12/03/2022,Salernitana,Sassuolo,D,3.8,4.2,1.8
12/03/2022,Spezia,Cagliari,H,2.62,3.3,2.62
12/03/2022,Sampdoria,Juventus,A,5.5,3.75,1.65
12/03/2022,Milan,Empoli,H,1.36,5.25,7.5
13/03/2022,Fiorentina,Bologna,H,1.61,4.0,5.5
13/03/2022,Verona,Napoli,A,3.25,3.6,2.15
13/03/2022,Atalanta,Genoa,D,1.33,5.25,9.0
13/03/2022,Udinese,Roma,D,3.1,3.5,2.25
13/03/2022,Torino,Inter,D,5.5,3.6,1.66
14/03/2022,Lazio,Venezia,H,1.33,5.5,8.5
18/03/2022,Sassuolo,Spezia,H,1.66,4.2,4.75
18/03/2022,Genoa,Torino,H,3.2,3.1,2.4
19/03/2022,Napoli,Udinese,H,1.44,4.5,7.0
19/03/2022,Inter,Fiorentina,D,1.5,4.5,6.5
19/03/2022,Cagliari,Milan,A,5.25,4.0,1.6
20/03/2022,Venezia,Sampdoria,A,2.62,3.3,2.7
20/03/2022,Empoli,Verona,D,2.62,3.5,2.55
20/03/2022,Juventus,Salernitana,H,1.2,7.0,13.0
20/03/2022,Roma,Lazio,H,2.55,3.4,2.75
20/03/2022,Bologna,Atalanta,A,4.5,3.6,1.8
02/04/2022,Spezia,Venezia,H,2.1,3.4,3.5
02/04/2022,Lazio,Sassuolo,H,1.72,4.2,4.2
02/04/2022,Salernitana,Torino,A,4.0,3.6,1.9
03/04/2022,Fiorentina,Empoli,H,1.55,4.33,5.5
03/04/2022,Atalanta,Napoli,A,2.4,3.3,3.0
03/04/2022,Udinese,Cagliari,H,1.8,3.5,4.75
03/04/2022,Sampdoria,Roma,A,4.0,3.8,1.85
03/04/2022,Juventus,Inter,A,2.8,3.4,2.5
04/04/2022,Verona,Genoa,H,1.83,3.4,4.75
04/04/2022,Milan,Bologna,D,1.4,4.5,8.5
09/04/2022,Empoli,Spezia,D,2.0,3.5,3.8
09/04/2022,Inter,Verona,H,1.36,5.25,8.0
09/04/2022,Cagliari,Juventus,A,6.0,4.0,1.6
10/04/2022,Genoa,Lazio,A,4.2,3.5,1.9
10/04/2022,Napoli,Fiorentina,A,1.75,3.8,4.5
10/04/2022,Sassuolo,Atalanta,H,3.3,3.75,2.1
10/04/2022,Venezia,Udinese,A,3.5,3.3,2.15
10/04/2022,Roma,Salernitana,H,1.28,5.75,11.0
10/04/2022,Torino,Milan,D,4.2,3.5,1.9
11/04/2022,Bologna,Sampdoria,H,2.1,3.5,3.5
15/04/2022,Spezia,Inter,A,9.5,5.5,1.3
15/04/2022,Milan,Genoa,H,1.33,5.0,11.0
16/04/2022,Cagliari,Sassuolo,H,2.87,3.6,2.37
16/04/2022,Sampdoria,Salernitana,A,1.83,3.75,4.2
16/04/2022,Udinese,Empoli,H,1.8,3.75,4.5
16/04/2022,Fiorentina,Venezia,H,1.36,5.0,8.5
16/04/2022,Juventus,Bologna,D,1.33,5.0,10.0
16/04/2022,Lazio,Torino,D,1.65,3.8,5.5
18/04/2022,Napoli,Roma,D,1.9,3.6,4.0
18/04/2022,Atalanta,Verona,A,1.65,4.1,5.0
20/04/2022,Udinese,Salernitana,A,1.5,4.5,6.0
23/04/2022,Torino,Spezia,H,1.66,3.6,5.5
23/04/2022,Venezia,Atalanta,A,6.5,4.33,1.5
23/04/2022,Inter,Roma,H,1.61,4.0,5.5
23/04/2022,Verona,Sampdoria,D,1.75,3.75,4.6
24/04/2022,Salernitana,Fiorentina,H,5.5,3.8,1.66
24/04/2022,Bologna,Udinese,D,2.8,3.25,2.6
24/04/2022,Empoli,Napoli,H,5.5,4.0,1.6
24/04/2022,Genoa,Cagliari,H,2.2,3.25,3.5
24/04/2022,Lazio,Milan,A,2.9,3.4,2.45
25/04/2022,Sassuolo,Juventus,A,4.2,3.9,1.8
27/04/2022,Fiorentina,Udinese,A,1.7,4.0,4.75
27/04/2022,Atalanta,Torino,D,1.6,4.0,5.75
27/04/2022,Bologna,Inter,H,7.0,5.0,1.4
30/04/2022,Cagliari,Verona,A,2.45,3.6,2.75
30/04/2022,Napoli,Sassuolo,H,1.45,4.75,6.5
30/04/2022,Sampdoria,Genoa,H,2.75,3.25,2.62
30/04/2022,Spezia,Lazio,A,5.5,3.75,1.65
01/05/2022,Juventus,Venezia,H,1.2,6.5,15.0
01/05/2022,Empoli,Torino,A,2.7,3.4,2.55
01/05/2022,Milan,Fiorentina,H,1.61,4.0,5.5
01/05/2022,Udinese,Inter,A,6.0,4.2,1.55
01/05/2022,Roma,Bologna,D,1.5,4.5,6.0
02/05/2022,Atalanta,Salernitana,D,1.25,6.5,9.5
05/05/2022,Salernitana,Venezia,H,1.75,3.6,4.5
06/05/2022,Inter,Empoli,H,1.14,9.0,15.0
06/05/2022,Genoa,Juventus,H,3.75,3.3,2.05
07/05/2022,Torino,Napoli,A,3.6,3.5,2.05
07/05/2022,Sassuolo,Udinese,D,2.3,3.6,2.87
07/05/2022,Lazio,Sampdoria,H,1.44,4.75,6.5
08/05/2022,Spezia,Atalanta,A,6.5,4.75,1.45
08/05/2022,Venezia,Bologna,H,2.87,3.5,2.35
08/05/2022,Salernitana,Cagliari,D,2.37,3.4,3.0
08/05/2022,Verona,Milan,A,4.33,4.2,1.7
09/05/2022,Fiorentina,Roma,H,2.37,3.3,3.0
14/05/2022,Empoli,Salernitana,D,3.1,3.75,2.1
14/05/2022,Udinese,Spezia,A,1.83,3.9,4.0
14/05/2022,Verona,Torino,A,2.3,3.5,3.0
14/05/2022,Roma,Venezia,D,1.25,6.5,11.0
15/05/2022,Bologna,Sassuolo,A,2.4,3.8,2.62
15/05/2022,Napoli,Genoa,H,1.8,4.0,3.8
15/05/2022,Milan,Atalanta,H,1.75,4.2,4.2
15/05/2022,Cagliari,Inter,A,7.0,5.25,1.4
16/05/2022,Sampdoria,Fiorentina,H,3.75,3.8,1.9
16/05/2022,Juventus,Lazio,D,2.25,3.6,2.9
20/05/2022,Torino,Roma,A,3.3,3.6,2.1
21/05/2022,Genoa,Bologna,A,2.25,3.6,3.0
21/05/2022,Atalanta,Empoli,A,1.22,7.0,11.0
21/05/2022,Fiorentina,Juventus,H,1.8,3.8,4.2
21/05/2022,Lazio,Verona,D,1.75,4.0,4.33
22/05/2022,Spezia,Napoli,A,5.75,4.5,1.53
22/05/2022,Inter,Sampdoria,H,1.14,8.0,19.0
22/05/2022,Sassuolo,Milan,A,6.5,4.75,1.45
22/05/2022,Salernitana,Udinese,A,1.7,4.0,4.75
22/05/2022,Venezia,Cagliari,D,4.5,3.8,1.72
