Date,HomeTeam,AwayTeam,FTR,HomeOdds,DrawOdds,AwayOdds
17/09/2023,Monza,Lecce,D,2.1,3.4,3.5
17/09/2023,Fiorentina,Atalanta,H,2.38,3.5,2.88
17/09/2023,Roma,Empoli,H,1.44,4.5,7.5
18/09/2023,Salernitana,Torino,A,3.6,3.25,2.2
18/09/2023,Verona,Bologna,D,3.1,3.3,2.38
22/09/2023,Salernitana,Frosinone,D,2.5,3.2,2.9
22/09/2023,Lecce,Genoa,H,2.45,3.2,3.1
23/09/2023,Milan,Verona,H,1.36,4.75,9.0
23/09/2023,Sassuolo,Juventus,H,4.0,4.0,1.8
23/09/2023,Lazio,Monza,D,1.8,3.8,4.2
24/09/2023,Empoli,Inter,A,9.0,5.25,1.33
24/09/2023,Atalanta,Cagliari,H,1.4,5.0,8.0
24/09/2023,Udinese,Fiorentina,A,3.2,3.5,2.25
24/09/2023,Bologna,Napoli,D,3.75,3.6,1.91
24/09/2023,Torino,Roma,D,3.1,2.9,2.6
26/09/2023,Juventus,Lecce,H,1.5,4.2,7.0
27/09/2023,Cagliari,Milan,A,5.25,3.8,1.67
27/09/2023,Empoli,Salernitana,H,2.3,3.3,3.2
27/09/2023,Verona,Atalanta,A,4.2,3.75,1.83
27/09/2023,Inter,Sassuolo,A,1.33,5.5,8.0
27/09/2023,Lazio,Torino,H,2.15,3.25,3.5
27/09/2023,Napoli,Udinese,H,1.36,5.0,8.5
28/09/2023,Frosinone,Fiorentina,D,3.75,3.6,1.95
28/09/2023,Monza,Bologna,D,2.38,3.3,3.0
28/09/2023,Genoa,Roma,H,3.8,3.25,2.05
30/09/2023,Lecce,Napoli,A,4.75,3.8,1.75
30/09/2023,Milan,Lazio,H,1.73,3.6,5.0
30/09/2023,Salernitana,Inter,A,8.0,4.75,1.4
01/10/2023,Bologna,Empoli,H,1.62,4.0,5.5
01/10/2023,Udinese,Genoa,D,2.38,3.1,3.2
01/10/2023,Atalanta,Juventus,D,2.5,3.4,2.8
01/10/2023,Roma,Frosinone,H,1.44,4.2,8.0
02/10/2023,Sassuolo,Monza,A,2.25,3.75,2.88
02/10/2023,Torino,Verona,D,1.85,3.5,4.33
02/10/2023,Fiorentina,Cagliari,H,1.5,4.2,7.0
06/10/2023,Empoli,Udinese,D,3.1,3.25,2.38
06/10/2023,Lecce,Sassuolo,D,2.55,3.4,2.7
07/10/2023,Inter,Bologna,D,1.36,5.5,7.5
07/10/2023,Juventus,Torino,H,1.91,3.3,4.33
07/10/2023,Genoa,Milan,A,4.2,3.5,1.91
08/10/2023,Monza,Salernitana,H,1.7,3.8,5.0
08/10/2023,Frosinone,Verona,H,2.35,3.3,3.1
08/10/2023,Lazio,Atalanta,H,2.7,3.3,2.63
08/10/2023,Cagliari,Roma,A,4.75,3.3,1.83
08/10/2023,Napoli,Fiorentina,A,1.6,4.2,5.5
21/10/2023,Verona,Napoli,A,5.5,3.75,1.65
21/10/2023,Torino,Inter,A,5.5,3.6,1.7
21/10/2023,Sassuolo,Lazio,A,2.7,3.5,2.5
22/10/2023,Roma,Monza,H,1.7,3.6,5.25
22/10/2023,Bologna,Frosinone,H,1.73,3.75,5.0
22/10/2023,Salernitana,Cagliari,D,2.2,3.2,3.5
22/10/2023,Atalanta,Genoa,H,1.55,3.8,6.5
22/10/2023,Milan,Juventus,A,2.25,3.4,3.2
23/10/2023,Udinese,Lecce,D,2.2,3.3,3.4
23/10/2023,Fiorentina,Empoli,A,1.44,4.33,8.0
27/10/2023,Genoa,Salernitana,H,1.73,3.6,5.25
28/10/2023,Sassuolo,Bologna,D,2.6,3.4,2.63
28/10/2023,Lecce,Torino,A,2.75,3.0,2.8
28/10/2023,Juventus,Verona,H,1.36,5.0,8.0
29/10/2023,Cagliari,Frosinone,H,2.3,3.3,3.2
29/10/2023,Monza,Udinese,D,2.0,3.6,3.6
29/10/2023,Inter,Roma,H,1.62,4.0,5.5
29/10/2023,Napoli,Milan,D,2.2,3.4,3.3
30/10/2023,Empoli,Atalanta,A,5.25,3.75,1.67
30/10/2023,Lazio,Fiorentina,H,2.25,3.25,3.25
03/11/2023,Bologna,Lazio,H,2.63,3.2,2.75
04/11/2023,Salernitana,Napoli,A,7.0,4.75,1.44
04/11/2023,Atalanta,Inter,A,3.3,3.5,2.15
04/11/2023,Milan,Udinese,A,1.45,4.5,7.0
05/11/2023,Verona,Monza,A,3.2,3.25,2.3
05/11/2023,Cagliari,Genoa,H,2.7,3.2,2.7
05/11/2023,Roma,Lecce,H,1.57,3.8,6.5
05/11/2023,Fiorentina,Juventus,A,2.9,3.2,2.55
06/11/2023,Frosinone,Empoli,H,2.0,3.6,3.6
06/11/2023,Torino,Sassuolo,H,2.15,3.4,3.4
10/11/2023,Sassuolo,Salernitana,D,1.65,4.2,4.75
10/11/2023,Genoa,Verona,H,1.91,3.3,4.33
11/11/2023,Lecce,Milan,D,5.0,3.6,1.75
11/11/2023,Juventus,Cagliari,H,1.36,5.0,8.0
11/11/2023,Monza,Torino,D,2.5,3.1,3.0
12/11/2023,Napoli,Empoli,A,1.22,7.0,11.0
12/11/2023,Fiorentina,Bologna,H,2.0,3.4,3.8
12/11/2023,Udinese,Atalanta,D,3.75,3.5,2.0
12/11/2023,Lazio,Roma,D,3.0,3.0,2.63
12/11/2023,Inter,Frosinone,H,1.18,8.0,13.0
25/11/2023,Salernitana,Lazio,H,4.75,3.75,1.75
25/11/2023,Atalanta,Napoli,A,2.7,3.4,2.63
25/11/2023,Milan,Fiorentina,H,2.1,3.3,3.5
26/11/2023,Cagliari,Monza,D,2.88,3.25,2.5
26/11/2023,Empoli,Sassuolo,A,2.75,3.6,2.4
26/11/2023,Frosinone,Genoa,H,2.5,3.25,2.88
26/11/2023,Roma,Udinese,H,1.62,3.8,5.75
26/11/2023,Juventus,Inter,D,3.3,3.25,2.25
27/11/2023,Verona,Lecce,D,2.75,3.0,2.88
27/11/2023,Bologna,Torino,H,2.3,3.25,3.2
01/12/2023,Monza,Juventus,A,4.2,3.3,1.95
02/12/2023,Genoa,Empoli,D,1.91,3.6,3.8
02/12/2023,Lazio,Cagliari,H,1.62,4.0,5.25
02/12/2023,Milan,Frosinone,H,1.44,4.5,7.5
03/12/2023,Lecce,Bologna,D,3.0,3.2,2.45
03/12/2023,Fiorentina,Salernitana,H,1.45,4.75,7.0
03/12/2023,Udinese,Verona,D,1.7,3.6,5.25
03/12/2023,Sassuolo,Roma,A,3.8,3.75,1.91
03/12/2023,Napoli,Inter,A,2.8,3.5,2.4
04/12/2023,Torino,Atalanta,H,2.9,3.2,2.45
08/12/2023,Juventus,Napoli,H,2.25,3.25,3.25
09/12/2023,Verona,Lazio,D,4.2,3.4,1.95
09/12/2023,Atalanta,Milan,H,2.5,3.2,3.0
09/12/2023,Inter,Udinese,H,1.29,6.5,9.0
10/12/2023,Frosinone,Torino,D,3.4,3.2,2.25
10/12/2023,Monza,Genoa,H,2.15,3.1,3.75
10/12/2023,Salernitana,Bologna,A,3.75,3.3,2.05
10/12/2023,Roma,Fiorentina,D,2.1,3.3,3.5
11/12/2023,Empoli,Lecce,D,2.55,3.2,3.0
11/12/2023,Cagliari,Sassuolo,H,2.3,3.5,3.0
15/12/2023,Genoa,Juventus,D,4.75,3.2,1.91
16/12/2023,Lecce,Frosinone,H,2.15,3.3,3.5
16/12/2023,Napoli,Cagliari,H,1.33,5.0,9.5
16/12/2023,Torino,Empoli,H,1.6,3.8,6.0
17/12/2023,Milan,Monza,H,1.62,4.33,5.0
17/12/2023,Fiorentina,Verona,H,1.4,5.0,7.0
17/12/2023,Udinese,Sassuolo,D,2.25,3.5,3.1
17/12/2023,Bologna,Roma,H,2.38,3.0,3.25
17/12/2023,Lazio,Inter,A,4.75,3.8,1.73
18/12/2023,Atalanta,Salernitana,H,1.3,5.5,10.0
22/12/2023,Empoli,Lazio,A,4.2,3.4,1.91
22/12/2023,Sassuolo,Genoa,A,2.25,3.3,3.25
22/12/2023,Monza,Fiorentina,A,2.88,3.2,2.55
22/12/2023,Salernitana,Milan,D,8.0,4.5,1.44
23/12/2023,Frosinone,Juventus,A,6.0,3.75,1.62
23/12/2023,Bologna,Atalanta,H,2.7,3.2,2.75
23/12/2023,Torino,Udinese,D,1.75,3.5,5.0
23/12/2023,Inter,Lecce,H,1.22,7.0,11.0
23/12/2023,Verona,Cagliari,H,2.38,3.25,3.1
23/12/2023,Roma,Napoli,H,3.0,3.1,2.5
29/12/2023,Fiorentina,Torino,H,2.1,3.2,3.6
29/12/2023,Napoli,Monza,D,1.62,4.0,5.5
29/12/2023,Genoa,Inter,D,5.5,3.8,1.65
29/12/2023,Lazio,Frosinone,H,1.67,3.8,5.25
30/12/2023,Atalanta,Lecce,H,1.4,4.6,8.0
30/12/2023,Cagliari,Empoli,D,2.05,3.4,3.6
30/12/2023,Udinese,Bologna,H,3.5,3.1,2.25
30/12/2023,Milan,Sassuolo,H,1.45,4.75,6.5
30/12/2023,Verona,Salernitana,A,1.91,3.4,4.2
30/12/2023,Juventus,Roma,H,2.05,3.0,4.2
05/01/2024,Bologna,Genoa,D,2.05,3.0,4.33
06/01/2024,Inter,Verona,H,1.17,8.0,13.0
06/01/2024,Frosinone,Monza,A,2.63,3.3,2.7
06/01/2024,Lecce,Cagliari,D,2.2,3.25,3.4
06/01/2024,Sassuolo,Fiorentina,H,3.25,3.5,2.15
07/01/2024,Empoli,Milan,A,5.25,3.8,1.67
07/01/2024,Torino,Napoli,H,2.9,3.2,2.5
07/01/2024,Udinese,Lazio,A,3.5,3.2,2.2
07/01/2024,Salernitana,Juventus,A,7.5,4.5,1.4
07/01/2024,Roma,Atalanta,D,2.4,3.2,3.1
13/01/2024,Genoa,Torino,D,2.9,3.0,2.63
13/01/2024,Napoli,Salernitana,H,1.33,5.0,8.5
13/01/2024,Verona,Empoli,H,2.15,3.25,3.5
13/01/2024,Monza,Inter,A,7.0,4.0,1.5
14/01/2024,Lazio,Lecce,H,1.65,3.6,5.75
14/01/2024,Cagliari,Bologna,H,3.0,3.1,2.5
14/01/2024,Fiorentina,Udinese,D,1.67,3.75,5.5
14/01/2024,Milan,Roma,H,2.2,3.2,3.5
15/01/2024,Atalanta,Frosinone,H,1.44,4.5,7.5
16/01/2024,Juventus,Sassuolo,H,1.4,4.2,8.5
20/01/2024,Roma,Verona,H,1.44,4.2,8.5
20/01/2024,Udinese,Milan,A,4.0,3.8,1.85
21/01/2024,Frosinone,Cagliari,H,2.4,3.4,2.9
21/01/2024,Empoli,Monza,H,2.8,3.3,2.55
21/01/2024,Salernitana,Genoa,A,3.6,3.2,2.15
21/01/2024,Lecce,Juventus,A,6.0,3.5,1.65
26/01/2024,Cagliari,Torino,A,3.5,3.2,2.2
27/01/2024,Atalanta,Udinese,H,1.5,4.5,6.0
27/01/2024,Juventus,Empoli,D,1.29,5.5,10.0
27/01/2024,Milan,Bologna,D,1.67,3.75,5.25
28/01/2024,Genoa,Lecce,H,2.1,3.1,4.0
28/01/2024,Monza,Sassuolo,H,2.25,3.4,3.2
28/01/2024,Verona,Frosinone,D,2.45,3.3,2.9
28/01/2024,Lazio,Napoli,D,2.25,3.3,3.3
28/01/2024,Fiorentina,Inter,A,4.2,3.6,1.85
29/01/2024,Salernitana,Roma,A,5.25,3.8,1.67
02/02/2024,Lecce,Fiorentina,H,3.75,3.2,2.1
03/02/2024,Empoli,Genoa,D,3.0,3.0,2.6
03/02/2024,Udinese,Monza,D,2.25,3.3,3.3
03/02/2024,Frosinone,Milan,A,5.0,4.2,1.62
03/02/2024,Bologna,Sassuolo,H,1.7,3.75,5.0
04/02/2024,Torino,Salernitana,D,1.5,4.0,7.5
04/02/2024,Napoli,Verona,H,1.4,4.5,8.5
04/02/2024,Atalanta,Lazio,H,2.05,3.4,3.75
04/02/2024,Inter,Juventus,H,1.8,3.5,4.75
05/02/2024,Roma,Cagliari,H,1.44,4.33,7.5
09/02/2024,Salernitana,Empoli,A,2.38,3.2,3.2
10/02/2024,Cagliari,Lazio,A,3.5,3.3,2.15
10/02/2024,Roma,Inter,A,4.2,3.5,1.91
10/02/2024,Sassuolo,Torino,D,3.4,3.3,2.2
11/02/2024,Fiorentina,Frosinone,H,1.5,4.33,6.5
11/02/2024,Bologna,Lecce,H,1.73,3.6,5.25
11/02/2024,Monza,Verona,D,2.05,3.4,3.75
11/02/2024,Genoa,Atalanta,A,3.75,3.3,2.05
11/02/2024,Milan,Napoli,H,1.95,3.6,3.8
12/02/2024,Juventus,Udinese,A,1.44,4.5,8.0
14/02/2024,Bologna,Fiorentina,H,2.3,3.2,3.2
16/02/2024,Torino,Lecce,H,1.8,3.4,4.75
16/02/2024,Inter,Salernitana,H,1.14,8.5,15.0
17/02/2024,Napoli,Genoa,D,1.6,3.75,6.0
17/02/2024,Verona,Juventus,D,5.75,3.5,1.67
17/02/2024,Atalanta,Sassuolo,H,1.36,5.5,8.0
18/02/2024,Lazio,Bologna,A,2.3,3.1,3.4
18/02/2024,Empoli,Fiorentina,D,3.75,3.3,2.05
18/02/2024,Udinese,Cagliari,D,1.91,3.6,4.0
18/02/2024,Frosinone,Roma,A,3.8,3.75,1.91
18/02/2024,Monza,Milan,H,4.75,3.5,1.8
22/02/2024,Torino,Lazio,A,2.4,2.9,3.25
23/02/2024,Bologna,Verona,H,1.55,3.8,7.0
24/02/2024,Sassuolo,Empoli,A,2.2,3.4,3.3
24/02/2024,Salernitana,Monza,A,3.0,3.1,2.5
24/02/2024,Genoa,Udinese,H,2.25,3.0,3.6
25/02/2024,Juventus,Frosinone,H,1.3,5.5,10.0
25/02/2024,Cagliari,Napoli,D,4.2,3.75,1.83
25/02/2024,Lecce,Inter,A,7.0,4.5,1.44
25/02/2024,Milan,Atalanta,D,2.38,3.4,3.0
26/02/2024,Roma,Torino,H,1.91,3.25,4.5
26/02/2024,Fiorentina,Lazio,H,2.25,3.1,3.5
28/02/2024,Sassuolo,Napoli,A,4.0,3.8,1.8
28/02/2024,Inter,Atalanta,H,1.62,4.0,5.5
01/03/2024,Lazio,Milan,A,3.5,3.2,2.2
02/03/2024,Udinese,Salernitana,D,1.65,3.8,5.75
02/03/2024,Monza,Roma,A,3.75,3.4,2.05
02/03/2024,Torino,Fiorentina,D,2.63,3.0,2.9
03/03/2024,Verona,Sassuolo,H,2.2,3.4,3.25
03/03/2024,Empoli,Cagliari,A,2.15,3.25,3.6
03/03/2024,Frosinone,Lecce,D,2.25,3.3,3.3
03/03/2024,Atalanta,Bologna,A,1.91,3.4,4.2
03/03/2024,Napoli,Juventus,H,2.38,3.1,3.3
04/03/2024,Inter,Genoa,H,1.3,5.75,9.5
08/03/2024,Napoli,Torino,D,1.75,3.6,5.0
09/03/2024,Cagliari,Salernitana,H,1.83,3.6,4.33
09/03/2024,Sassuolo,Frosinone,H,2.2,3.6,3.1
09/03/2024,Bologna,Inter,A,3.5,3.3,2.15
09/03/2024,Genoa,Monza,A,2.15,3.2,3.5
10/03/2024,Lecce,Verona,A,2.2,3.25,3.4
10/03/2024,Milan,Empoli,H,1.44,5.0,6.5
10/03/2024,Juventus,Atalanta,D,2.2,3.3,3.3
10/03/2024,Fiorentina,Roma,D,2.55,3.3,2.75
11/03/2024,Lazio,Udinese,A,1.91,3.5,4.0
15/03/2024,Empoli,Bologna,A,4.0,3.2,2.0
16/03/2024,Monza,Cagliari,H,2.05,3.5,3.6
16/03/2024,Udinese,Torino,A,2.8,2.9,2.8
16/03/2024,Salernitana,Lecce,A,2.9,3.2,2.5
16/03/2024,Frosinone,Lazio,A,3.5,3.4,2.15
17/03/2024,Juventus,Genoa,D,1.5,4.0,7.0
17/03/2024,Verona,Milan,A,5.25,3.75,1.7
17/03/2024,Roma,Sassuolo,H,1.36,4.75,8.0
17/03/2024,Inter,Napoli,D,1.57,4.0,6.0
30/03/2024,Napoli,Atalanta,A,2.1,3.6,3.4
30/03/2024,Genoa,Frosinone,D,1.95,3.6,3.8
30/03/2024,Torino,Monza,H,1.83,3.4,4.75
30/03/2024,Lazio,Juventus,H,3.1,3.1,2.45
30/03/2024,Fiorentina,Milan,A,2.88,3.3,2.5
01/04/2024,Bologna,Salernitana,H,1.3,5.5,10.0
01/04/2024,Cagliari,Verona,D,2.15,3.2,3.6
01/04/2024,Sassuolo,Udinese,D,2.75,3.25,2.6
01/04/2024,Lecce,Roma,D,4.5,3.5,1.83
01/04/2024,Inter,Empoli,H,1.22,7.0,12.0
05/04/2024,Salernitana,Sassuolo,D,3.25,3.5,2.2
06/04/2024,Milan,Lecce,H,1.36,4.75,8.5
06/04/2024,Roma,Lazio,H,2.2,3.1,3.6
06/04/2024,Empoli,Torino,H,3.5,3.2,2.25
07/04/2024,Frosinone,Bologna,D,4.2,3.5,1.91
07/04/2024,Monza,Napoli,A,4.0,3.8,1.85
07/04/2024,Cagliari,Atalanta,H,4.75,3.8,1.73
07/04/2024,Verona,Genoa,A,2.75,3.0,2.8
07/04/2024,Juventus,Fiorentina,H,1.83,3.4,4.75
08/04/2024,Udinese,Inter,A,6.5,4.5,1.5
12/04/2024,Lazio,Salernitana,H,1.33,5.0,9.5
13/04/2024,Lecce,Empoli,H,2.25,3.1,3.6
13/04/2024,Torino,Juventus,D,3.75,3.0,2.2
13/04/2024,Bologna,Monza,D,1.55,4.0,6.5
14/04/2024,Napoli,Frosinone,D,1.33,5.5,8.0
14/04/2024,Sassuolo,Milan,D,4.5,3.8,1.75
14/04/2024,Inter,Cagliari,D,1.18,8.0,12.0
15/04/2024,Fiorentina,Genoa,D,1.85,3.5,4.33
15/04/2024,Atalanta,Verona,D,1.45,4.5,7.0
19/04/2024,Genoa,Lazio,A,3.1,3.1,2.45
19/04/2024,Cagliari,Juventus,D,5.0,3.5,1.75
20/04/2024,Empoli,Napoli,H,4.75,4.0,1.7
20/04/2024,Verona,Udinese,H,2.55,3.1,3.0
21/04/2024,Sassuolo,Lecce,A,2.3,3.3,3.2
21/04/2024,Torino,Frosinone,D,1.67,3.8,5.25
21/04/2024,Salernitana,Fiorentina,A,5.0,4.0,1.67
21/04/2024,Monza,Atalanta,A,4.0,3.8,1.85
22/04/2024,Roma,Bologna,A,2.4,3.1,3.2
22/04/2024,Milan,Inter,A,3.75,3.6,2.0
25/04/2024,Udinese,Roma,A,3.3,3.4,2.15
26/04/2024,Frosinone,Salernitana,H,1.4,4.75,7.5
27/04/2024,Lecce,Monza,D,2.0,3.25,4.0
27/04/2024,Juventus,Milan,D,2.1,3.3,3.6
27/04/2024,Lazio,Verona,H,1.62,3.8,6.0
28/04/2024,Inter,Torino,H,1.53,3.8,7.0
28/04/2024,Bologna,Udinese,D,1.6,3.8,6.0
28/04/2024,Atalanta,Empoli,H,1.44,4.5,7.5
28/04/2024,Napoli,Roma,D,1.95,3.6,4.0
28/04/2024,Fiorentina,Sassuolo,H,1.7,3.8,5.0
29/04/2024,Genoa,Cagliari,H,2.25,3.1,3.5
03/05/2024,Torino,Bologna,D,2.88,2.8,2.88
04/05/2024,Monza,Lazio,D,4.33,3.75,1.83
04/05/2024,Sassuolo,Inter,H,6.0,4.5,1.5
05/05/2024,Cagliari,Lecce,D,2.15,3.2,3.75
05/05/2024,Empoli,Frosinone,D,2.38,3.3,3.1
05/05/2024,Verona,Fiorentina,H,3.1,3.3,2.3
05/05/2024,Milan,Genoa,D,1.45,4.5,6.5
05/05/2024,Roma,Juventus,D,2.88,3.1,2.7
06/05/2024,Salernitana,Atalanta,A,7.5,5.5,1.36
06/05/2024,Udinese,Napoli,D,3.75,3.6,1.95
10/05/2024,Frosinone,Inter,A,4.5,4.0,1.73
11/05/2024,Napoli,Bologna,A,2.1,3.4,3.5
11/05/2024,Milan,Cagliari,H,1.4,5.25,6.5
12/05/2024,Lazio,Empoli,H,1.57,4.0,5.75
12/05/2024,Genoa,Sassuolo,H,2.2,3.5,3.2
12/05/2024,Verona,Torino,A,3.0,3.0,2.55
12/05/2024,Juventus,Salernitana,D,1.14,8.5,17.0
12/05/2024,Atalanta,Roma,H,2.0,3.6,3.6
13/05/2024,Lecce,Udinese,A,2.63,3.1,2.8
13/05/2024,Fiorentina,Monza,H,1.55,4.2,5.75
17/05/2024,Fiorentina,Napoli,D,2.25,3.4,3.1
18/05/2024,Lecce,Atalanta,A,4.5,3.8,1.75
18/05/2024,Torino,Milan,H,2.8,3.2,2.6
19/05/2024,Sassuolo,Cagliari,A,2.35,3.3,3.1
19/05/2024,Monza,Frosinone,A,3.0,3.4,2.3
19/05/2024,Udinese,Empoli,D,2.0,3.4,3.8
19/05/2024,Inter,Lazio,D,1.62,4.0,5.0
19/05/2024,Roma,Genoa,H,1.48,4.2,7.0
20/05/2024,Salernitana,Verona,A,5.0,3.8,1.7
20/05/2024,Bologna,Juventus,D,2.45,3.1,3.1
23/05/2024,Cagliari,Fiorentina,A,4.2,3.75,1.8
24/05/2024,Genoa,Bologna,H,3.4,3.4,2.15
25/05/2024,Juventus,Monza,H,1.33,5.5,8.5
25/05/2024,Milan,Salernitana,D,1.18,8.0,12.0
26/05/2024,Atalanta,Torino,H,3.3,3.5,2.1
26/05/2024,Napoli,Lecce,D,1.42,5.0,6.25
26/05/2024,Empoli,Roma,H,1.95,3.6,3.6
26/05/2024,Frosinone,Udinese,A,2.38,3.25,3.0
26/05/2024,Lazio,Sassuolo,D,1.36,5.25,7.5
26/05/2024,Verona,Inter,D,5.5,4.0,1.53
02/06/2024,Atalanta,Fiorentina,A,1.48,4.75,6.0
