Date,HomeTeam,AwayTeam,FTR,HomeOdds,DrawOdds,AwayOdds
08/11/09,Cagliari,Sampdoria,H,2.4,3.1,3.1
08/11/09,Genoa,Siena,H,1.65,3.6,5.5
08/11/09,Inter,Roma,D,1.62,3.75,5.5
08/11/09,Lazio,Milan,A,3.6,3.25,2.1
08/11/09,Parma,Chievo,H,2.05,3.2,3.8
08/11/09,Udinese,Fiorentina,A,2.45,3.2,2.9
21/11/09,Bologna,Inter,A,5.5,3.5,1.67
21/11/09,Fiorentina,Parma,A,1.7,3.4,5.5
22/11/09,Juventus,Udinese,H,1.44,4.0,8.0
22/11/09,Livorno,Genoa,H,3.2,3.0,2.4
22/11/09,Milan,Cagliari,H,1.5,3.75,7.5
22/11/09,Napoli,Lazio,D,1.83,3.3,4.75
22/11/09,Palermo,Catania,D,1.73,3.4,5.25
22/11/09,Roma,Bari,H,1.67,3.5,5.5
22/11/09,Sampdoria,Chievo,H,1.73,3.4,5.25
22/11/09,Siena,Atalanta,A,2.4,3.0,3.2
28/11/09,Genoa,Sampdoria,H,2.3,3.2,3.2
28/11/09,Udinese,Livorno,H,1.65,3.6,5.5
29/11/09,Atalanta,Roma,A,3.4,3.25,2.15
29/11/09,Bari,Siena,H,1.75,3.3,5.0
29/11/09,Cagliari,Juventus,H,4.0,3.4,1.91
29/11/09,Catania,Milan,A,4.33,3.4,1.85
29/11/09,Chievo,Palermo,H,2.3,3.2,3.2
29/11/09,Inter,Fiorentina,H,1.57,3.75,6.0
29/11/09,Lazio,Bologna,D,1.67,3.6,5.25
29/11/09,Parma,Napoli,D,2.4,3.2,3.0
05/12/09,Juventus,Inter,H,2.65,3.1,2.75
05/12/09,Milan,Sampdoria,H,1.57,3.7,6.25
06/12/09,Bologna,Udinese,H,2.5,3.2,2.88
06/12/09,Fiorentina,Atalanta,H,1.55,3.6,7.0
06/12/09,Genoa,Parma,D,1.91,3.2,4.33
06/12/09,Livorno,Chievo,A,2.4,3.1,3.1
06/12/09,Napoli,Bari,H,1.8,3.5,4.5
06/12/09,Palermo,Cagliari,H,2.1,3.1,3.75
06/12/09,Roma,Lazio,H,1.83,3.25,4.75
06/12/09,Siena,Catania,H,2.2,3.1,3.5
12/12/09,Bari,Juventus,H,4.33,3.25,1.91
12/12/09,Cagliari,Napoli,D,2.38,3.0,3.25
13/12/09,Atalanta,Inter,D,6.0,3.5,1.65
13/12/09,Catania,Livorno,A,1.91,3.2,4.33
13/12/09,Chievo,Fiorentina,H,3.0,3.0,2.5
13/12/09,Lazio,Genoa,H,2.25,3.1,3.4
13/12/09,Milan,Palermo,A,1.44,4.2,7.5
13/12/09,Parma,Bologna,H,1.8,3.4,4.75
13/12/09,Sampdoria,Roma,D,2.5,3.2,2.88
13/12/09,Siena,Udinese,H,2.63,3.0,2.88
20/12/09,Inter,Lazio,H,1.4,4.33,8.5
20/12/09,Juventus,Catania,A,1.33,4.75,10.0
20/12/09,Livorno,Sampdoria,H,2.88,3.0,2.63
20/12/09,Napoli,Chievo,H,1.91,3.25,4.33
20/12/09,Palermo,Siena,H,1.62,3.6,6.0
20/12/09,Roma,Parma,H,1.73,3.6,4.75
06/01/10,Atalanta,Napoli,A,2.63,3.0,2.88
06/01/10,Bari,Udinese,H,2.2,3.1,3.5
06/01/10,Cagliari,Roma,D,3.0,3.2,2.4
06/01/10,Catania,Bologna,H,2.0,3.2,4.0
06/01/10,Chievo,Inter,A,4.5,3.4,1.83
06/01/10,Lazio,Livorno,H,1.67,3.5,5.5
06/01/10,Milan,Genoa,H,1.57,3.75,6.0
06/01/10,Parma,Juventus,A,3.1,3.1,2.4
06/01/10,Sampdoria,Palermo,D,2.2,3.2,3.4
06/01/10,Siena,Fiorentina,A,3.4,3.2,2.2
09/01/10,Inter,Siena,H,1.2,6.0,15.0
09/01/10,Roma,Chievo,H,1.57,3.6,6.5
10/01/10,Bologna,Cagliari,A,2.35,3.2,3.1
10/01/10,Fiorentina,Bari,H,1.65,3.5,6.0
10/01/10,Genoa,Catania,H,1.65,3.5,6.0
10/01/10,Juventus,Milan,A,2.5,3.2,2.9
10/01/10,Livorno,Parma,H,2.75,3.1,2.63
10/01/10,Napoli,Sampdoria,H,1.91,3.3,4.2
10/01/10,Palermo,Atalanta,H,1.7,3.5,5.5
10/01/10,Udinese,Lazio,D,2.2,3.25,3.3
16/01/10,Bari,Inter,D,4.33,3.25,1.91
16/01/10,Cagliari,Livorno,H,1.83,3.0,5.5
17/01/10,Atalanta,Lazio,H,2.5,3.1,2.9
17/01/10,Chievo,Juventus,H,3.5,3.25,2.1
17/01/10,Fiorentina,Bologna,A,1.5,3.75,7.5
17/01/10,Milan,Siena,H,1.25,5.25,13.0
17/01/10,Napoli,Palermo,D,2.1,3.25,3.5
17/01/10,Parma,Udinese,D,2.1,3.2,3.6
17/01/10,Roma,Genoa,H,1.7,3.6,5.0
17/01/10,Sampdoria,Catania,D,1.8,3.4,4.6
20/01/10,Bologna,Atalanta,D,2.3,3.1,3.2
20/01/10,Genoa,Bari,D,2.1,3.1,3.8
23/01/10,Catania,Parma,H,2.2,3.2,3.4
23/01/10,Juventus,Roma,A,2.5,3.1,2.9
24/01/10,Bologna,Bari,H,2.4,3.2,3.0
24/01/10,Genoa,Atalanta,H,1.83,3.4,4.5
24/01/10,Inter,Milan,H,2.5,3.1,2.9
24/01/10,Lazio,Chievo,D,1.95,3.2,4.2
24/01/10,Livorno,Napoli,A,3.1,3.1,2.4
24/01/10,Palermo,Fiorentina,H,2.4,3.2,3.0
24/01/10,Siena,Cagliari,D,2.9,3.0,2.6
24/01/10,Udinese,Sampdoria,A,2.1,3.2,3.6
30/01/10,Bari,Palermo,H,2.5,2.9,3.1
30/01/10,Napoli,Genoa,D,1.95,3.25,4.2
31/01/10,Cagliari,Fiorentina,D,2.38,3.0,3.2
31/01/10,Catania,Udinese,D,2.2,3.0,3.6
31/01/10,Chievo,Bologna,D,2.0,3.1,4.2
31/01/10,Juventus,Lazio,D,1.7,3.4,5.5
31/01/10,Milan,Livorno,D,1.29,5.0,12.0
31/01/10,Roma,Siena,H,1.29,4.75,13.0
31/01/10,Sampdoria,Atalanta,H,1.91,3.25,4.33
06/02/10,Livorno,Juventus,D,4.0,3.2,2.0
06/02/10,Palermo,Parma,H,1.8,3.25,5.0
07/02/10,Atalanta,Bari,H,2.3,3.0,3.4
07/02/10,Bologna,Milan,D,5.0,3.25,1.8
07/02/10,Fiorentina,Roma,A,2.5,3.2,2.88
07/02/10,Genoa,Chievo,H,1.9,3.25,4.33
07/02/10,Inter,Cagliari,H,1.36,4.33,7.5
07/02/10,Lazio,Catania,A,1.9,3.25,4.33
07/02/10,Siena,Sampdoria,A,2.63,3.1,2.75
07/02/10,Udinese,Napoli,H,2.4,3.1,3.1
10/02/10,Parma,Inter,D,4.5,3.4,1.83
12/02/10,Milan,Udinese,H,1.57,3.6,6.5
13/02/10,Roma,Palermo,H,1.67,3.5,5.5
13/02/10,Sampdoria,Fiorentina,H,2.4,3.1,3.1
14/02/10,Cagliari,Bari,H,2.0,3.4,3.75
14/02/10,Catania,Atalanta,D,2.1,3.2,3.6
14/02/10,Chievo,Siena,A,1.8,3.3,4.75
14/02/10,Juventus,Genoa,H,1.73,3.5,5.0
14/02/10,Livorno,Bologna,A,2.4,3.0,3.2
14/02/10,Napoli,Inter,D,3.2,3.2,2.3
14/02/10,Parma,Lazio,A,2.38,3.0,3.25
20/02/10,Genoa,Udinese,H,1.91,3.4,4.0
20/02/10,Inter,Sampdoria,D,1.5,3.8,7.5
21/02/10,Atalanta,Chievo,A,2.1,3.3,3.5
21/02/10,Bari,Milan,A,3.5,3.3,2.1
21/02/10,Bologna,Juventus,A,4.2,3.3,1.91
21/02/10,Cagliari,Parma,H,1.85,3.4,4.33
21/02/10,Fiorentina,Livorno,H,1.62,3.6,6.0
21/02/10,Palermo,Lazio,H,1.91,3.4,4.0
21/02/10,Roma,Catania,H,1.4,4.33,8.5
21/02/10,Siena,Napoli,D,3.1,3.25,2.3
24/02/10,Fiorentina,Milan,A,2.9,3.1,2.5
24/02/10,Udinese,Cagliari,H,2.1,3.3,3.5
27/02/10,Catania,Bari,H,2.2,3.2,3.4
27/02/10,Lazio,Fiorentina,D,2.38,3.0,3.25
28/02/10,Chievo,Cagliari,H,2.4,3.2,3.0
28/02/10,Genoa,Bologna,A,1.67,3.5,5.5
28/02/10,Juventus,Palermo,A,1.73,3.4,5.25
28/02/10,Livorno,Siena,A,2.2,3.2,3.4
28/02/10,Milan,Atalanta,H,1.33,4.75,10.0
28/02/10,Napoli,Roma,D,2.4,3.1,3.1
28/02/10,Parma,Sampdoria,H,2.1,3.1,3.75
28/02/10,Udinese,Inter,A,3.6,3.2,2.1
06/03/10,Fiorentina,Juventus,A,2.5,3.2,2.88
06/03/10,Roma,Milan,D,2.3,3.2,3.2
07/03/10,Atalanta,Udinese,D,2.3,3.2,3.2
07/03/10,Bari,Chievo,H,2.0,3.25,3.9
07/03/10,Bologna,Napoli,H,2.9,3.1,2.5
07/03/10,Cagliari,Catania,D,2.0,3.25,3.9
07/03/10,Inter,Genoa,D,1.4,4.5,8.0
07/03/10,Palermo,Livorno,H,1.5,3.9,7.0
07/03/10,Sampdoria,Lazio,H,2.15,3.2,3.5
07/03/10,Siena,Parma,D,2.2,3.2,3.4
12/03/10,Catania,Inter,H,4.33,3.25,1.91
13/03/10,Napoli,Fiorentina,A,2.0,3.2,4.0
14/03/10,Bologna,Sampdoria,D,2.5,3.0,3.0
14/03/10,Genoa,Cagliari,H,1.8,3.5,4.5
14/03/10,Juventus,Siena,D,1.36,4.5,9.0
14/03/10,Lazio,Bari,A,1.83,3.3,4.75
14/03/10,Livorno,Roma,D,4.75,3.4,1.8
14/03/10,Milan,Chievo,H,1.4,4.33,8.5
14/03/10,Parma,Atalanta,H,2.0,3.2,4.0
14/03/10,Udinese,Palermo,H,2.3,3.2,3.2
20/03/10,Fiorentina,Genoa,H,1.85,3.4,4.33
20/03/10,Palermo,Inter,D,3.6,3.1,2.1
20/03/10,Roma,Udinese,H,1.75,3.4,5.0
21/03/10,Atalanta,Livorno,H,2.15,3.1,3.6
21/03/10,Bari,Parma,D,2.0,3.1,4.1
21/03/10,Cagliari,Lazio,A,2.15,3.2,3.5
21/03/10,Chievo,Catania,D,3.0,1.8,5.0
21/03/10,Milan,Napoli,D,1.57,3.6,6.5
21/03/10,Sampdoria,Juventus,H,2.6,3.1,2.8
21/03/10,Siena,Bologna,H,2.05,3.25,3.75
24/03/10,Atalanta,Cagliari,H,1.85,3.3,4.4
24/03/10,Bari,Sampdoria,H,2.5,3.1,2.9
24/03/10,Bologna,Roma,A,4.5,3.3,1.83
24/03/10,Catania,Fiorentina,H,3.0,3.0,2.5
24/03/10,Genoa,Palermo,D,2.05,3.2,3.75
24/03/10,Inter,Livorno,H,1.25,5.5,12.0
24/03/10,Lazio,Siena,H,1.75,3.4,5.0
24/03/10,Parma,Milan,H,5.0,3.25,1.8
24/03/10,Udinese,Chievo,D,1.7,3.3,5.75
25/03/10,Napoli,Juventus,H,2.45,3.0,3.1
27/03/10,Palermo,Bologna,H,1.62,3.6,6.0
27/03/10,Roma,Inter,H,2.75,3.1,2.63
28/03/10,Chievo,Parma,D,2.88,1.83,5.0
28/03/10,Fiorentina,Udinese,H,1.8,3.4,4.75
28/03/10,Juventus,Atalanta,H,1.6,3.5,6.5
28/03/10,Livorno,Bari,D,2.2,3.1,3.5
28/03/10,Milan,Lazio,D,1.67,3.5,5.5
28/03/10,Napoli,Catania,H,1.6,3.5,7.0
28/03/10,Sampdoria,Cagliari,D,1.67,3.5,5.5
28/03/10,Siena,Genoa,D,2.5,3.1,2.9
03/04/10,Atalanta,Siena,H,1.67,3.6,5.25
03/04/10,Bari,Roma,A,5.0,3.8,1.67
03/04/10,Cagliari,Milan,A,4.33,3.6,1.8
03/04/10,Catania,Palermo,H,3.2,2.0,3.5
03/04/10,Chievo,Sampdoria,A,3.0,3.0,2.5
03/04/10,Genoa,Livorno,D,1.5,4.0,6.5
03/04/10,Inter,Bologna,H,1.29,5.0,11.0
03/04/10,Lazio,Napoli,D,2.4,3.0,3.2
03/04/10,Parma,Fiorentina,D,3.2,3.1,2.35
03/04/10,Udinese,Juventus,H,2.63,3.1,2.8
10/04/10,Fiorentina,Inter,D,3.6,3.2,2.1
10/04/10,Napoli,Parma,A,1.53,3.75,7.0
11/04/10,Bologna,Lazio,A,4.5,1.62,4.5
11/04/10,Juventus,Cagliari,H,1.5,4.0,7.0
11/04/10,Livorno,Udinese,A,3.1,3.1,2.4
11/04/10,Milan,Catania,D,1.36,4.5,9.0
11/04/10,Palermo,Chievo,H,1.44,4.0,8.0
11/04/10,Roma,Atalanta,H,1.33,4.5,9.5
11/04/10,Sampdoria,Genoa,H,2.2,3.2,3.5
11/04/10,Siena,Bari,H,2.1,3.3,3.5
16/04/10,Inter,Juventus,H,1.62,3.6,6.0
17/04/10,Chievo,Livorno,H,1.4,4.5,8.0
18/04/10,Atalanta,Fiorentina,H,2.35,3.3,3.0
18/04/10,Bari,Napoli,A,3.0,3.1,2.4
18/04/10,Cagliari,Palermo,D,3.25,3.2,2.25
18/04/10,Catania,Siena,D,1.75,3.6,4.6
18/04/10,Lazio,Roma,A,4.0,3.3,1.95
18/04/10,Parma,Genoa,A,2.35,3.2,3.1
18/04/10,Sampdoria,Milan,H,2.75,3.1,2.63
18/04/10,Udinese,Bologna,D,2.1,2.0,9.5
24/04/10,Inter,Atalanta,H,1.22,6.0,13.0
24/04/10,Palermo,Milan,H,1.91,3.6,3.8
25/04/10,Bologna,Parma,H,1.5,3.75,6.0
25/04/10,Fiorentina,Chievo,A,1.5,3.75,6.0
25/04/10,Genoa,Lazio,A,2.4,3.1,3.1
25/04/10,Juventus,Bari,H,1.4,4.2,9.0
25/04/10,Livorno,Catania,H,4.5,3.25,1.91
25/04/10,Napoli,Cagliari,D,1.44,4.33,7.0
25/04/10,Roma,Sampdoria,A,1.44,4.33,7.0
25/04/10,Udinese,Siena,H,1.67,3.5,5.5
01/05/10,Milan,Fiorentina,H,1.62,3.75,5.5
01/05/10,Parma,Roma,A,6.0,4.0,1.53
02/05/10,Atalanta,Bologna,D,1.8,3.5,4.5
02/05/10,Bari,Genoa,H,3.5,1.83,4.0
02/05/10,Cagliari,Udinese,D,4.0,1.62,4.75
02/05/10,Catania,Juventus,D,3.6,3.5,2.0
02/05/10,Chievo,Napoli,A,4.5,3.5,1.8
02/05/10,Lazio,Inter,A,7.0,4.33,1.44
02/05/10,Sampdoria,Livorno,H,1.13,7.5,21.0
02/05/10,Siena,Palermo,A,7.0,4.33,1.44
09/05/10,Bologna,Catania,D,3.5,1.33,13.0
09/05/10,Fiorentina,Siena,D,1.36,4.5,9.5
09/05/10,Genoa,Milan,H,3.75,3.4,2.0
09/05/10,Inter,Chievo,H,1.09,9.0,26.0
09/05/10,Juventus,Parma,A,1.33,5.0,9.0
09/05/10,Livorno,Lazio,A,7.0,3.6,1.55
09/05/10,Napoli,Atalanta,H,1.44,4.33,7.0
09/05/10,Palermo,Sampdoria,D,2.05,3.3,3.6
09/05/10,Roma,Cagliari,H,1.13,8.5,17.0
09/05/10,Udinese,Bari,D,1.8,3.0,5.75
15/05/10,Lazio,Udinese,H,2.1,2.8,4.33
15/05/10,Milan,Juventus,H,2.0,3.4,3.6
16/05/10,Atalanta,Palermo,A,6.0,4.0,1.53
16/05/10,Bari,Fiorentina,H,2.2,3.1,3.5
16/05/10,Cagliari,Bologna,D,1.62,3.25,7.0
16/05/10,Catania,Genoa,H,1.53,3.75,7.0
16/05/10,Chievo,Roma,A,7.5,4.5,1.4
16/05/10,Parma,Livorno,H,1.4,4.5,8.0
16/05/10,Sampdoria,Napoli,H,1.29,5.5,9.5
16/05/10,Siena,Inter,A,21.0,9.0,1.1
