Date,HomeTeam,AwayTeam,FTR,HomeOdds,DrawOdds,AwayOdds
08/01/12,Cagliari,Genoa,H,2.25,3.1,3.4
08/01/12,Lecce,Juventus,A,7.5,3.8,1.5
08/01/12,Novara,Fiorentina,A,2.9,3.1,2.5
08/01/12,Palermo,Napoli,A,3.0,3.25,2.38
08/01/12,Roma,Chievo,H,1.62,3.6,6.0
08/01/12,Udinese,Cesena,H,1.44,3.8,9.0
15/01/12,Cesena,Novara,H,2.0,3.2,4.0
15/01/12,Chievo,Palermo,H,2.1,3.0,3.9
15/01/12,Fiorentina,Lecce,A,1.4,4.5,8.0
15/01/12,Genoa,Udinese,H,2.9,3.1,2.5
15/01/12,Juventus,Cagliari,D,1.3,4.5,13.0
15/01/12,Lazio,Atalanta,H,1.8,3.4,4.75
15/01/12,Milan,Inter,A,2.1,3.25,3.6
15/01/12,Parma,Siena,H,2.2,3.0,3.6
16/01/12,Napoli,Bologna,D,1.33,5.0,9.0
21/01/12,Atalanta,Juventus,A,4.33,3.25,1.91
21/01/12,Roma,Cesena,H,1.4,4.2,9.0
22/01/12,Bologna,Parma,D,2.5,3.0,3.0
22/01/12,Cagliari,Fiorentina,D,2.38,3.1,3.1
22/01/12,Inter,Lazio,H,1.62,3.6,6.0
22/01/12,Lecce,Chievo,D,2.4,3.2,3.0
22/01/12,Novara,Milan,A,8.5,4.33,1.4
22/01/12,Palermo,Genoa,H,2.05,3.25,3.75
22/01/12,Siena,Napoli,D,3.5,3.3,2.1
22/01/12,Udinese,Catania,H,1.62,3.6,6.0
28/01/12,Catania,Parma,D,2.1,3.25,3.6
28/01/12,Juventus,Udinese,H,1.62,3.75,5.5
29/01/12,Cesena,Atalanta,A,2.6,3.1,2.8
29/01/12,Chievo,Lazio,A,2.88,3.2,2.5
29/01/12,Fiorentina,Siena,H,1.83,3.25,4.75
29/01/12,Genoa,Napoli,H,3.2,3.25,2.25
29/01/12,Lecce,Inter,H,6.0,3.6,1.62
29/01/12,Milan,Cagliari,H,1.3,5.0,10.0
29/01/12,Palermo,Novara,H,1.53,3.75,7.0
29/01/12,Roma,Bologna,D,1.4,4.2,9.0
01/02/12,Cagliari,Roma,H,2.88,3.2,2.5
01/02/12,Inter,Palermo,D,1.44,4.2,7.5
01/02/12,Lazio,Milan,H,3.2,3.2,2.3
01/02/12,Napoli,Cesena,D,1.29,5.0,11.0
01/02/12,Udinese,Lecce,H,1.44,4.2,7.0
02/02/12,Novara,Chievo,A,2.63,3.1,2.75
04/02/12,Roma,Inter,H,2.4,3.2,3.0
05/02/12,Chievo,Parma,A,2.3,3.1,3.3
05/02/12,Fiorentina,Udinese,H,2.4,3.2,3.0
05/02/12,Genoa,Lazio,H,2.5,3.25,2.8
05/02/12,Juventus,Siena,D,1.3,5.0,11.0
05/02/12,Lecce,Bologna,D,2.3,3.2,3.2
05/02/12,Milan,Napoli,D,1.73,3.5,5.0
05/02/12,Novara,Cagliari,D,2.8,3.1,2.63
05/02/12,Palermo,Atalanta,H,1.83,3.4,4.5
08/02/12,Catania,Roma,D,3.25,3.2,2.25
09/02/12,Lazio,Cesena,H,1.5,3.75,7.5
11/02/12,Cagliari,Palermo,H,2.1,3.2,3.6
11/02/12,Udinese,Milan,A,2.5,3.2,2.88
12/02/12,Atalanta,Lecce,D,1.83,3.4,4.5
12/02/12,Catania,Genoa,H,2.1,3.25,3.5
12/02/12,Inter,Novara,A,1.25,5.5,13.0
13/02/12,Napoli,Chievo,H,1.53,4.0,6.0
13/02/12,Siena,Roma,H,3.1,3.25,2.3
15/02/12,Atalanta,Genoa,H,2.1,3.3,3.5
15/02/12,Parma,Juventus,D,4.75,3.4,1.8
17/02/12,Fiorentina,Napoli,A,2.38,3.0,3.25
17/02/12,Inter,Bologna,A,1.44,4.0,8.0
18/02/12,Juventus,Catania,H,1.33,5.0,9.0
19/02/12,Cesena,Milan,A,6.5,3.8,1.53
19/02/12,Genoa,Chievo,A,1.91,3.4,4.0
19/02/12,Lecce,Siena,H,2.4,3.2,3.0
19/02/12,Novara,Atalanta,D,2.6,3.2,2.75
19/02/12,Palermo,Lazio,H,2.4,3.2,3.0
19/02/12,Roma,Parma,H,1.57,3.75,6.0
19/02/12,Udinese,Cagliari,D,1.95,3.4,4.0
21/02/12,Bologna,Fiorentina,H,2.5,3.0,3.0
22/02/12,Siena,Catania,A,2.1,3.2,3.6
25/02/12,Genoa,Parma,D,2.1,3.2,3.6
25/02/12,Milan,Juventus,D,2.2,3.25,3.3
26/02/12,Atalanta,Roma,H,3.0,3.25,2.38
26/02/12,Bologna,Udinese,A,2.5,3.0,3.0
26/02/12,Cagliari,Lecce,A,1.8,3.4,4.75
26/02/12,Catania,Novara,H,1.53,3.8,6.5
26/02/12,Chievo,Cesena,H,2.0,3.2,4.0
26/02/12,Lazio,Fiorentina,H,2.1,3.25,3.6
26/02/12,Napoli,Inter,H,1.83,3.4,4.33
26/02/12,Siena,Palermo,H,2.2,3.2,3.4
03/03/12,Juventus,Chievo,D,1.29,5.25,10.0
03/03/12,Palermo,Milan,A,4.75,3.6,1.73
04/03/12,Bologna,Novara,H,1.73,3.5,5.0
04/03/12,Fiorentina,Cesena,H,1.5,3.75,7.5
04/03/12,Inter,Catania,D,1.67,3.5,5.5
04/03/12,Lecce,Genoa,D,2.15,3.3,3.4
04/03/12,Parma,Napoli,A,3.6,3.2,2.1
04/03/12,Roma,Lazio,A,2.1,3.3,3.5
04/03/12,Siena,Cagliari,H,2.1,3.2,3.6
04/03/12,Udinese,Atalanta,D,1.67,3.5,5.5
07/03/12,Bologna,Juventus,D,5.0,3.5,1.73
07/03/12,Cesena,Catania,D,2.7,3.0,2.8
07/03/12,Parma,Fiorentina,D,2.1,3.1,3.75
09/03/12,Chievo,Inter,A,2.75,3.2,2.6
09/03/12,Napoli,Cagliari,H,1.53,3.75,7.0
10/03/12,Palermo,Roma,A,2.63,3.3,2.63
11/03/12,Atalanta,Parma,D,2.1,3.1,3.75
11/03/12,Catania,Fiorentina,H,2.0,3.3,3.8
11/03/12,Cesena,Siena,A,2.9,3.1,2.5
11/03/12,Genoa,Juventus,D,4.33,3.5,1.83
11/03/12,Lazio,Bologna,A,1.67,3.5,5.5
11/03/12,Milan,Lecce,H,1.2,6.0,15.0
11/03/12,Novara,Udinese,H,4.2,3.3,1.91
17/03/12,Fiorentina,Juventus,A,4.0,3.2,2.0
17/03/12,Parma,Milan,A,5.5,3.5,1.67
18/03/12,Bologna,Chievo,D,2.2,2.8,4.0
18/03/12,Cagliari,Cesena,H,1.53,3.75,7.0
18/03/12,Catania,Lazio,H,2.38,3.25,3.0
18/03/12,Inter,Atalanta,D,1.62,3.8,5.5
18/03/12,Lecce,Palermo,D,2.05,3.4,3.6
18/03/12,Siena,Novara,A,1.57,3.6,6.5
18/03/12,Udinese,Napoli,D,2.5,3.2,2.88
19/03/12,Roma,Genoa,H,1.5,4.0,7.0
24/03/12,Milan,Roma,H,1.67,3.5,5.5
24/03/12,Palermo,Udinese,D,2.4,3.3,2.88
25/03/12,Atalanta,Bologna,H,2.38,2.63,3.75
25/03/12,Cesena,Parma,D,3.8,3.3,2.0
25/03/12,Chievo,Siena,D,2.5,2.4,4.0
25/03/12,Genoa,Fiorentina,D,2.4,3.0,3.2
25/03/12,Juventus,Inter,H,1.62,3.75,5.5
25/03/12,Lazio,Cagliari,H,1.8,3.25,5.0
25/03/12,Napoli,Catania,D,1.57,3.75,6.0
25/03/12,Novara,Lecce,D,2.38,3.1,3.1
31/03/12,Catania,Milan,D,3.5,3.25,2.1
31/03/12,Parma,Lazio,H,2.5,3.0,3.0
01/04/12,Bologna,Palermo,A,2.4,2.5,4.0
01/04/12,Cagliari,Atalanta,H,2.25,2.5,4.5
01/04/12,Fiorentina,Chievo,A,1.75,3.4,5.0
01/04/12,Inter,Genoa,H,1.57,3.8,6.0
01/04/12,Juventus,Napoli,H,1.8,3.5,4.5
01/04/12,Lecce,Cesena,D,1.53,3.75,7.0
01/04/12,Roma,Novara,H,1.3,5.0,11.0
01/04/12,Siena,Udinese,H,2.63,3.0,2.88
07/04/12,Atalanta,Siena,A,2.4,2.5,4.0
07/04/12,Cagliari,Inter,D,4.0,3.25,2.0
07/04/12,Cesena,Bologna,D,3.6,3.0,2.2
07/04/12,Chievo,Catania,H,2.63,2.7,3.2
07/04/12,Lazio,Napoli,H,2.75,3.0,2.7
07/04/12,Lecce,Roma,H,4.0,3.5,1.91
07/04/12,Milan,Fiorentina,A,1.29,5.0,12.0
07/04/12,Novara,Genoa,D,2.6,3.3,2.63
07/04/12,Palermo,Juventus,A,6.0,3.8,1.57
07/04/12,Udinese,Parma,H,1.8,3.5,4.5
10/04/12,Chievo,Milan,A,6.0,3.8,1.57
11/04/12,Catania,Lecce,A,2.05,3.4,3.6
11/04/12,Fiorentina,Palermo,D,1.7,3.6,5.0
11/04/12,Genoa,Cesena,D,1.44,4.0,8.0
11/04/12,Inter,Siena,H,1.62,3.8,5.5
11/04/12,Juventus,Lazio,H,1.44,4.0,8.5
11/04/12,Napoli,Atalanta,A,1.44,4.0,8.5
11/04/12,Parma,Novara,H,1.57,3.8,6.0
11/04/12,Roma,Udinese,H,1.95,3.3,4.0
12/04/12,Bologna,Cagliari,H,2.75,2.38,3.6
21/04/12,Catania,Atalanta,H,2.1,2.8,4.33
21/04/12,Chievo,Udinese,D,3.1,3.1,2.4
21/04/12,Napoli,Novara,H,1.22,6.0,12.0
21/04/12,Parma,Cagliari,H,2.25,2.7,4.0
22/04/12,Cesena,Palermo,D,3.4,3.1,2.25
22/04/12,Fiorentina,Inter,D,2.8,3.25,2.5
22/04/12,Genoa,Siena,A,2.1,3.2,3.6
22/04/12,Juventus,Roma,H,1.44,4.2,7.5
22/04/12,Lazio,Lecce,D,1.62,3.75,5.5
22/04/12,Milan,Bologna,D,1.2,6.5,13.0
24/04/12,Atalanta,Chievo,H,2.1,2.63,4.75
24/04/12,Cagliari,Catania,H,1.91,3.4,4.0
25/04/12,Cesena,Juventus,A,13.0,6.0,1.22
25/04/12,Lecce,Napoli,A,3.1,3.3,2.3
25/04/12,Milan,Genoa,H,1.2,6.5,13.0
25/04/12,Novara,Lazio,H,5.0,3.5,1.73
25/04/12,Palermo,Parma,A,2.38,2.8,3.5
25/04/12,Roma,Fiorentina,A,1.62,3.75,5.5
25/04/12,Siena,Bologna,D,2.25,2.5,4.5
25/04/12,Udinese,Inter,A,2.3,3.4,3.0
28/04/12,Cagliari,Chievo,D,1.91,3.1,4.5
28/04/12,Palermo,Catania,D,2.2,2.88,3.75
28/04/12,Roma,Napoli,D,2.8,3.2,2.5
29/04/12,Atalanta,Fiorentina,H,2.7,2.5,3.4
29/04/12,Bologna,Genoa,H,2.6,3.2,2.75
29/04/12,Inter,Cesena,H,1.25,5.5,12.0
29/04/12,Lecce,Parma,A,2.0,3.5,3.6
29/04/12,Novara,Juventus,A,12.0,5.5,1.25
29/04/12,Siena,Milan,A,5.5,4.0,1.57
29/04/12,Udinese,Lazio,H,2.2,3.3,3.25
01/05/12,Chievo,Roma,D,3.5,3.3,2.1
01/05/12,Napoli,Palermo,H,1.3,5.25,9.5
02/05/12,Catania,Bologna,A,1.95,3.2,4.2
02/05/12,Cesena,Udinese,A,5.0,3.5,1.73
02/05/12,Fiorentina,Novara,D,1.5,4.0,7.0
02/05/12,Genoa,Cagliari,H,1.73,3.5,5.0
02/05/12,Juventus,Lecce,D,1.17,7.5,13.0
02/05/12,Lazio,Siena,D,1.57,3.75,6.0
02/05/12,Milan,Atalanta,H,1.22,6.0,12.0
02/05/12,Parma,Inter,H,3.75,3.6,1.91
05/05/12,Lecce,Fiorentina,A,1.95,3.4,3.8
05/05/12,Roma,Catania,D,1.62,3.75,5.5
06/05/12,Atalanta,Lazio,A,2.3,3.2,3.1
06/05/12,Bologna,Napoli,H,5.0,4.0,1.62
06/05/12,Cagliari,Juventus,A,13.0,5.25,1.25
06/05/12,Inter,Milan,H,3.75,3.6,1.91
06/05/12,Novara,Cesena,H,2.0,3.3,3.8
06/05/12,Palermo,Chievo,D,2.0,3.3,3.75
06/05/12,Siena,Parma,A,2.3,3.25,3.1
06/05/12,Udinese,Genoa,H,1.62,3.75,5.5
13/05/12,Catania,Udinese,A,4.0,2.15,2.88
13/05/12,Cesena,Roma,A,4.5,3.75,1.73
13/05/12,Chievo,Lecce,H,2.25,3.5,3.0
13/05/12,Fiorentina,Cagliari,D,2.0,3.3,3.75
13/05/12,Genoa,Palermo,H,2.0,2.3,6.0
13/05/12,Juventus,Atalanta,H,1.3,5.0,10.0
13/05/12,Lazio,Inter,H,2.88,3.4,2.38
13/05/12,Milan,Novara,H,1.25,5.5,12.0
13/05/12,Napoli,Siena,H,1.33,4.5,11.0
13/05/12,Parma,Bologna,H,1.91,3.4,4.0
